effect_id（与客户端脚本共用ID规则，但是从50000000以上，8位(1位标示+4位类型+3位流水)，标示：5任务，6地图（NPC包含在地图里），7系统，8运营活动，9其他，4位类型：1是4位任务ID，2是4位地图ID，3是4位系统ID（自定义），4是4位运营活动ID，5没有，就是流水号；事件效果配置表，在事件配置表的ID上+1位流水	effect_second_id（副主键）	valid	"effect_type(触发效果,0无，1更新任务进度(参数1为任务ID，参数2为任务第几个条件，从0开始；参数3为任务增加的进度)，2使一个NPC可以被攻击，3使一个NPC消失（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会消失），4NPC出现（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会出现），5NPC群组消失，6NPC群组出现,7修改一个地图的复活点(参数1X坐标、参数2Z坐标、参数3Y坐标（要乘以10）)，8是给一个目标加一个buff,9触发一个客户端脚本（effect_pram2。0：触发者是角色，给该角色发脚本，触发者是NPC，给NPC周围的人、1:表示给整个地图发脚本、2:表示给这个地图内的同队伍的玩家发脚本），10触发一个广播，11副本进度+1，12让一个npc个体死亡,13给一个地图的队长加BUFF，14封魔塔刷出当前关卡的NPC<NPC AI 需要触发这个事件>，15使同一张地图一类型NPC死亡<参数为type_id>，16迷宫副本修改角色坐标<参数1：X分米，参数2：Y分米>)，17刷新一次道藏任务，18删除NPC身上的buff（参数effect_pram1填buffID），19结束一个地图的副本（暂时只处理的小世界/周陵/天书陵/帮派宝库）；20招出一个黑户（参数1npc_type，参数2持续时间（单位毫秒），参数3坐标X，参数4坐标Y，参数5黑户NPC等级,参数6<对应参数3/4的，代表该坐标是固定坐标0还是偏移坐标1，参数7所属类型（0表示没有所属、1表示属于玩家个人、2表示属于玩家队伍、3表示属于玩家家族、4表示属于玩家阵营、5表示人物及其队伍（如果有的话））>），21给地图所有人员加BUFF（参数1 ：BUFF_ID  参数2 BUFF等级，参数2 BUFF等级，参数3 ： 持续时间），22给某个成就加值  参数1 成就ID 参数2 更新的次数，23给某个地图刷出封妖（地图ID，随机概率类型<0系统，1事件>，刷新最大数量），24给某个地图刷出封妖，系统触发（同上，design_cfg配触发），25触发掉落（参数1掉落ID，参数3广播ID，这种掉落不会弹框），26触发一个学院召集，不限人数，27事件触发新的事件，使用需谨慎，参数1为新事件ID，触发死循环弹JJ,28事件增加完成度（参数1代表增加多少完成度、参数2填2重置完成度），29事件触发整个地图的角色传送(本地图传送)（参数1为x坐标，参数2为z坐标，参数3为y坐标，要乘以10），30触发个人掉落（参数1掉落ID，参数3广播ID，这种掉落拾取后会弹框【effect_pram4。0表示个人掉落、1表示队伍掉落】）），31触发一个好友召集，前4个可相应号召，32给一个任务id，33从任务池中给一个任务，34触发家族神兽的开户的通知
"	effect_pram1（加buff则为buffID，广播ID）	effect_pram2（加buff则为buff等级，广播范围（1地图广播，2世界广播），脚本（0只对触发者触发，1对全地图玩家触发））	effect_pram3（加buff则为buff持续时间）	effect_pram4	effect_pram5	effect_pram6	effect_pram7	effect_pram8	effect_pram9	effect_pram10	trigger_opp（触发几率） 
420100031	1	1	5	420100037	0	0	0	0	0	0	0	0	0	10000
420100032	1	1	3	420100058	420100058	0	0	0	0	0	0	0	0	10000
420100033	1	0	9	1420103	1	0	0	0	0	0	0	0	0	10000
420100034	1	1	4	420100063	420100067	0	0	0	0	0	0	0	0	10000
420100035	1	1	4	420100068	420100069	0	0	0	0	0	0	0	0	10000
420100036	1	0	4	420100071	420100073	0	0	0	0	0	0	0	0	10000
420100037	1	0	4	420100074	420100075	0	0	0	0	0	0	0	0	10000
420100038	1	0	4	420100076	420100077	0	0	0	0	0	0	0	0	10000
420100041	1	1	6	420100003	0	0	0	0	0	0	0	0	0	10000
420100042	1	1	6	420100011	0	0	0	0	0	0	0	0	0	10000
420100043	1	1	6	420100007	0	0	0	0	0	0	0	0	0	10000
420100044	1	1	6	420100016	0	0	0	0	0	0	0	0	0	10000
420100045	1	1	6	420100020	0	0	0	0	0	0	0	0	0	10000
420100046	1	0	6	420100033	0	0	0	0	0	0	0	0	0	10000
420100047	1	1	4	420100028	420100028	0	0	0	0	0	0	0	0	10000
420100048	1	1	4	420100032	420100032	0	0	0	0	0	0	0	0	10000
420100051	1	1	6	420100043	0	0	0	0	0	0	0	0	0	10000
420100052	1	1	6	420100045	0	0	0	0	0	0	0	0	0	10000
420100053	1	1	6	420100050	0	0	0	0	0	0	0	0	0	10000
420100054	1	1	6	420100031	0	0	0	0	0	0	0	0	0	10000
420100055	1	1	3	420100001	420100001	0	0	0	0	0	0	0	0	10000
420100056	1	1	4	420100053	420100053	0	0	0	0	0	0	0	0	10000
420100057	1	0	9	1420104	1	0	0	0	0	0	0	0	0	10000
420100058	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420100061	1	1	9	42010010	1	0	0	0	0	0	0	0	0	10000
420100071	1	1	3	420100008	420100008	0	0	0	0	0	0	0	0	10000
420100072	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420100073	1	1	4	420100054	420100054	0	0	0	0	0	0	0	0	10000
420100074	1	1	4	420100057	420100057	0	0	0	0	0	0	0	0	10000
420100075	1	1	9	1420108	0	0	0	0	0	0	0	0	0	10000
420100076	1	1	9	1420107	1	0	0	0	0	0	0	0	0	10000
420100081	1	1	6	420100033	0	0	0	0	0	0	0	0	0	10000
420100082	1	1	4	420100048	420100049	0	0	0	0	0	0	0	0	10000
420100083	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
420100091	1	1	3	420100026	420100026	0	0	0	0	0	0	0	0	10000
420100092	1	1	4	420100046	420100047	0	0	0	0	0	0	0	0	10000
420100093	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420100101	1	1	8	410101	1	2000	0	0	0	0	0	0	0	10000
420100102	1	1	8	420116	1	5000	0	0	0	0	0	0	0	10000
420100103	1	0	8	420117	1	5000	0	0	0	0	0	0	0	10000
420100104	1	0	8	420118	1	5000	0	0	0	0	0	0	0	10000
420100105	1	0	8	420119	1	5000	0	0	0	0	0	0	0	10000
420300051	1	1	6	420300001	0	0	0	0	0	0	0	0	0	10000
420300052	1	1	3	420300001	420300001	0	0	0	0	0	0	0	0	10000
420300053	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420300054	1	1	6	420300020	0	0	0	0	0	0	0	0	0	10000
420300061	1	1	6	420300005	0	0	0	0	0	0	0	0	0	10000
420300011	1	1	3	420300002	420300002	0	0	0	0	0	0	0	0	10000
420300012	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420300013	1	1	6	420300014	0	0	0	0	0	0	0	0	0	10000
420300071	1	1	9	0	0	0	0	0	0	0	0	0	0	10000
420300072	1	1	6	420300048	0	0	0	0	0	0	0	0	0	10000
420300073	1	1	3	420300047	420300047	0	0	0	0	0	0	0	0	10000
420300021	1	1	6	420300017	0	0	0	0	0	0	0	0	0	10000
420300022	1	1	6	420300051	0	0	0	0	0	0	0	0	0	10000
420300023	1	1	3	420300003	420300003	0	0	0	0	0	0	0	0	10000
420300024	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420300031	1	1	6	420300081	0	0	0	0	0	0	0	0	0	10000
420300032	1	1	3	420300004	420300004	0	0	0	0	0	0	0	0	10000
420300033	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420300081	1	1	6	420300018	0	0	0	0	0	0	0	0	0	10000
420300082	1	1	3	420300016	420300016	0	0	0	0	0	0	0	0	10000
420300041	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
420300042	1	0	4	420300019	420300019	0	0	0	0	0	0	0	0	10000
301100011	1	1	10	30110001	1	0	0	0	0	0	0	0	0	10000
301100021	1	1	6	301102001	0	0	0	0	0	0	0	0	0	10000
301100031	1	1	4	301100003	301100003	0	0	0	0	0	0	0	0	10000
301100041	1	1	3	301100001	301100001	0	0	0	0	0	0	0	0	10000
301100042	1	1	4	301100002	301100002	0	0	0	0	0	0	0	0	10000
301100043	1	1	4	301100004	301100004	0	0	0	0	0	0	0	0	10000
301100044	1	1	6	301108001	0	0	0	0	0	0	0	0	0	10000
301100045	1	1	6	301103001	0	0	0	0	0	0	0	0	0	10000
301100046	1	1	7	1471	963	27	0	0	0	0	0	0	0	10000
301100047	1	1	3	301100003	301100003	0	0	0	0	0	0	0	0	10000
301100048	1	1	4	301100005	301100005	0	0	0	0	0	0	0	0	10000
301100049	1	1	4	301100006	301100006	0	0	0	0	0	0	0	0	10000
301100051	1	1	6	301104001	0	0	0	0	0	0	0	0	0	10000
301100061	1	1	4	301100009	301100009	0	0	0	0	0	0	0	0	10000
301100062	1	1	3	301100004	301100004	0	0	0	0	0	0	0	0	10000
301100063	1	1	5	301108001	0	0	0	0	0	0	0	0	0	10000
301100071	1	1	6	301106001	0	0	0	0	0	0	0	0	0	10000
301100081	1	1	3	301100005	301100005	0	0	0	0	0	0	0	0	10000
301100082	1	1	3	301100006	301100006	0	0	0	0	0	0	0	0	10000
301100083	1	1	4	301100007	301100007	0	0	0	0	0	0	0	0	10000
301100084	1	1	4	301100008	301100008	0	0	0	0	0	0	0	0	10000
301100085	1	1	6	301105001	0	0	0	0	0	0	0	0	0	10000
301100086	1	1	7	2016	1574	31	0	0	0	0	0	0	0	10000
301100087	1	1	3	301100009	301100009	0	0	0	0	0	0	0	0	10000
301100091	1	1	6	301107001	0	0	0	0	0	0	0	0	0	10000
301100101	1	1	5	301108001	0	0	0	0	0	0	0	0	0	10000
301100111	1	1	6	301108001	0	0	0	0	0	0	0	0	0	10000
301100201	1	1	6	301100005	0	0	0	0	0	0	0	0	0	10000
301100221	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301100222	1	1	6	301100008	0	0	0	0	0	0	0	0	0	10000
301100223	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301100231	1	1	6	301100011	0	0	0	0	0	0	0	0	0	10000
301100251	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301100252	1	1	6	301100016	0	0	0	0	0	0	0	0	0	10000
301100253	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301100261	1	1	6	301100019	0	0	0	0	0	0	0	0	0	10000
301100271	1	1	10	30110016	1	0	0	0	0	0	0	0	0	10000
301100272	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301100273	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
301100274	1	1	9	1310122	1	0	0	0	0	0	0	0	0	10000
301100282	1	0	6	301100026	0	0	0	0	0	0	0	0	0	10000
301100283	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
301100291	1	0	6	301100030	0	0	0	0	0	0	0	0	0	10000
301100311	1	0	10	30110014	1	0	0	0	0	0	0	0	0	10000
301100312	1	0	6	301100038	0	0	0	0	0	0	0	0	0	10000
301100313	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
301100321	1	0	6	301100043	0	0	0	0	0	0	0	0	0	10000
301100341	1	0	10	30110015	1	0	0	0	0	0	0	0	0	10000
301100342	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
301200111	1	1	6	301200012	0	0	0	0	0	0	0	0	0	10000
301200121	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301200122	1	1	6	301200014	0	0	0	0	0	0	0	0	0	10000
301200123	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301200141	1	1	6	301200025	0	0	0	0	0	0	0	0	0	10000
301200151	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301200152	1	1	6	301200028	0	0	0	0	0	0	0	0	0	10000
301200153	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301200171	1	1	6	301200038	0	0	0	0	0	0	0	0	0	10000
301200181	1	1	6	301200043	0	0	0	0	0	0	0	0	0	10000
301200191	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301200192	1	1	6	301200046	0	0	0	0	0	0	0	0	0	10000
301200193	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301200201	1	1	6	301200051	0	0	0	0	0	0	0	0	0	10000
301200221	1	1	6	301200061	0	0	0	0	0	0	0	0	0	10000
301200231	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301200232	1	1	6	301200064	0	0	0	0	0	0	0	0	0	10000
301200233	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301200241	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301200242	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301200301	1	1	6	301200066	0	0	0	0	0	0	0	0	0	10000
301200311	1	1	5	301200066	0	0	0	0	0	0	0	0	0	10000
301300201	1	1	6	301300005	0	0	0	0	0	0	0	0	0	10000
301300221	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301300222	1	1	6	301300009	0	0	0	0	0	0	0	0	0	10000
301300223	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301300231	1	1	6	301300011	0	0	0	0	0	0	0	0	0	10000
301300251	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301300252	1	1	6	301300016	0	0	0	0	0	0	0	0	0	10000
301300253	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301300261	1	1	6	301300019	0	0	0	0	0	0	0	0	0	10000
301300281	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301300282	1	1	6	301300026	0	0	0	0	0	0	0	0	0	10000
301300283	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301300291	1	1	6	301300030	0	0	0	0	0	0	0	0	0	10000
301300311	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301300312	1	1	6	301300038	0	0	0	0	0	0	0	0	0	10000
301300313	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301300321	1	1	6	301300043	0	0	0	0	0	0	0	0	0	10000
301300341	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301300342	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301400101	1	1	6	301400006	0	0	0	0	0	0	0	0	0	10000
301400111	1	1	6	301400011	0	0	0	0	0	0	0	0	0	10000
301400121	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301400122	1	1	6	301400012	0	0	0	0	0	0	0	0	0	10000
301400123	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301400131	1	1	6	301400017	0	0	0	0	0	0	0	0	0	10000
301400141	1	1	6	301400022	0	0	0	0	0	0	0	0	0	10000
301400151	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301400152	1	1	6	301400023	0	0	0	0	0	0	0	0	0	10000
301400153	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301400161	1	1	6	301400033	0	0	0	0	0	0	0	0	0	10000
301400171	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301400172	1	1	6	301400035	0	0	0	0	0	0	0	0	0	10000
301400173	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301400181	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301400182	1	1	6	301400036	0	0	0	0	0	0	0	0	0	10000
301400183	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301400191	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301400192	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301500201	1	1	6	301500005	0	0	0	0	0	0	0	0	0	10000
301500221	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301500222	1	1	6	301500008	0	0	0	0	0	0	0	0	0	10000
301500223	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301500231	1	1	6	301500011	0	0	0	0	0	0	0	0	0	10000
301500251	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301500252	1	1	6	301500016	0	0	0	0	0	0	0	0	0	10000
301500253	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301500261	1	1	6	301500019	0	0	0	0	0	0	0	0	0	10000
301500281	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301500282	1	1	6	301500026	0	0	0	0	0	0	0	0	0	10000
301500283	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301500291	1	1	6	301500030	0	0	0	0	0	0	0	0	0	10000
301500311	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301500312	1	1	6	301500038	0	0	0	0	0	0	0	0	0	10000
301500313	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301500321	1	1	6	301500043	0	0	0	0	0	0	0	0	0	10000
301500341	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301500342	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301600111	1	1	6	301600012	0	0	0	0	0	0	0	0	0	10000
301600121	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301600122	1	1	6	301600014	0	0	0	0	0	0	0	0	0	10000
301600123	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301600141	1	1	6	301600025	0	0	0	0	0	0	0	0	0	10000
301600151	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301600152	1	1	6	301600028	0	0	0	0	0	0	0	0	0	10000
301600153	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301600171	1	1	6	301600038	0	0	0	0	0	0	0	0	0	10000
301600181	1	1	6	301600043	0	0	0	0	0	0	0	0	0	10000
301600191	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301600192	1	1	6	301600046	0	0	0	0	0	0	0	0	0	10000
301600193	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301600201	1	1	6	301600051	0	0	0	0	0	0	0	0	0	10000
301600221	1	1	6	301600061	0	0	0	0	0	0	0	0	0	10000
301600231	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301600232	1	1	6	301600064	0	0	0	0	0	0	0	0	0	10000
301600233	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301600241	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301600242	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301600301	1	1	6	301600066	0	0	0	0	0	0	0	0	0	10000
301600311	1	1	5	301600066	0	0	0	0	0	0	0	0	0	10000
301700201	1	1	6	301700005	0	0	0	0	0	0	0	0	0	10000
301700221	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301700222	1	1	6	301700009	0	0	0	0	0	0	0	0	0	10000
301700223	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301700231	1	1	6	301700011	0	0	0	0	0	0	0	0	0	10000
301700251	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301700252	1	1	6	301700016	0	0	0	0	0	0	0	0	0	10000
301700253	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301700261	1	1	6	301700019	0	0	0	0	0	0	0	0	0	10000
301700281	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301700282	1	1	6	301700026	0	0	0	0	0	0	0	0	0	10000
301700283	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301700291	1	1	6	301700030	0	0	0	0	0	0	0	0	0	10000
301700311	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301700312	1	1	6	301700038	0	0	0	0	0	0	0	0	0	10000
301700313	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301700321	1	1	6	301700043	0	0	0	0	0	0	0	0	0	10000
301700341	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301700342	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301800101	1	1	6	301800006	0	0	0	0	0	0	0	0	0	10000
301800111	1	1	6	301800011	0	0	0	0	0	0	0	0	0	10000
301800121	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301800122	1	1	6	301800012	0	0	0	0	0	0	0	0	0	10000
301800123	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301800131	1	1	6	301800017	0	0	0	0	0	0	0	0	0	10000
301800141	1	1	6	301800022	0	0	0	0	0	0	0	0	0	10000
301800151	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301800152	1	1	6	301800023	0	0	0	0	0	0	0	0	0	10000
301800153	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301800161	1	1	6	301800033	0	0	0	0	0	0	0	0	0	10000
301800171	1	1	10	30110013	1	0	0	0	0	0	0	0	0	10000
301800172	1	1	6	301800035	0	0	0	0	0	0	0	0	0	10000
301800173	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301800181	1	1	10	30110014	1	0	0	0	0	0	0	0	0	10000
301800182	1	1	6	301800036	0	0	0	0	0	0	0	0	0	10000
301800183	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301800191	1	1	10	30110015	1	0	0	0	0	0	0	0	0	10000
301800192	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301900201	1	1	6	301900005	0	0	0	0	0	0	0	0	0	10000
301900221	1	1	10	30110011	1	0	0	0	0	0	0	0	0	10000
301900222	1	1	6	301900008	0	0	0	0	0	0	0	0	0	10000
301900223	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301900231	1	1	6	301900011	0	0	0	0	0	0	0	0	0	10000
301900251	1	1	10	30110012	1	0	0	0	0	0	0	0	0	10000
301900252	1	1	6	301900016	0	0	0	0	0	0	0	0	0	10000
301900253	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301900261	1	1	6	301900019	0	0	0	0	0	0	0	0	0	10000
301900271	1	1	10	30110016	1	0	0	0	0	0	0	0	0	10000
301900272	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
301900273	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
310100001	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
310100011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310100012	1	1	7	2363	1920	374	0	0	0	0	0	0	0	10000
310100021	1	1	6	310100009	1375	0	0	0	0	0	0	0	0	10000
310100031	1	1	3	310100037	310100037	0	0	0	0	0	0	0	0	10000
310100032	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310100033	1	1	7	2313	1375	416	0	0	0	0	0	0	0	10000
310100041	1	1	6	310100021	0	0	0	0	0	0	0	0	0	10000
310100051	1	1	3	310100038	310100038	0	0	0	0	0	0	0	0	10000
310100052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310100053	1	1	9	400502	0	0	0	0	0	0	0	0	0	10000
310100061	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310100101	1	1	8	32025102	1	12000	0	0	0	0	0	0	0	10000
310100071	1	1	29	2150	999	454	0	0	0	0	0	0	0	10000
310200011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310200012	1	1	7	1795	1579	265	0	0	0	0	0	0	0	10000
310200013	1	1	6	310200017	0	0	0	0	0	0	0	0	0	10000
310200014	1	1	3	310200001	310200001	0	0	0	0	0	0	0	0	10000
310200021	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310200022	1	1	7	1855	1922	313	0	0	0	0	0	0	0	10000
310200023	1	1	6	310200029	0	0	0	0	0	0	0	0	0	10000
310200024	1	1	3	310200002	310200002	0	0	0	0	0	0	0	0	10000
310200031	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310200032	1	1	6	310200036	0	0	0	0	0	0	0	0	0	10000
310200033	1	1	3	310200003	310200003	0	0	0	0	0	0	0	0	10000
310200041	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310200051	1	1	29	2314	1835	374	0	0	0	0	0	0	0	10000
310300011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310300012	1	1	7	3714	1175	189	0	0	0	0	0	0	0	10000
310300013	1	1	6	310300014	0	0	0	0	0	0	0	0	0	10000
310300014	1	1	3	310300002	310300002	0	0	0	0	0	0	0	0	10000
310300021	1	1	6	310300019	0	0	0	0	0	0	0	0	0	10000
310300022	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310300031	1	1	6	310300024	0	0	0	0	0	0	0	0	0	10000
310300032	1	1	3	310300003	310300003	0	0	0	0	0	0	0	0	10000
310300033	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310300041	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310300051	1	1	29	3741	1725	242	0	0	0	0	0	0	0	10000
310400011	1	1	3	310400012	310400013	0	0	0	0	0	0	0	0	10000
310400012	1	1	7	1272	2263	467	0	0	0	0	0	0	0	10000
310400013	1	1	6	310400014	0	0	0	0	0	0	0	0	0	10000
310400014	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310400021	1	1	7	1500	1995	423	0	0	0	0	0	0	0	10000
310400022	1	1	3	310400034	310400034	0	0	0	0	0	0	0	0	10000
310400023	1	1	6	310400027	0	0	0	0	0	0	0	0	0	10000
310400024	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310400031	1	1	6	310400010	0	0	0	0	0	0	0	0	0	10000
310400041	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310400042	1	1	3	310400035	310400035	0	0	0	0	0	0	0	0	10000
310400043	1	1	6	310400036	0	0	0	0	0	0	0	0	0	10000
310400051	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310400061	1	1	29	2191	1803	123	0	0	0	0	0	0	0	10000
310500011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310500012	1	1	7	2363	1920	374	0	0	0	0	0	0	0	10000
310500021	1	1	6	310500009	0	0	0	0	0	0	0	0	0	10000
310500031	1	1	3	310500037	310500037	0	0	0	0	0	0	0	0	10000
310500032	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310500033	1	1	7	2313	1375	416	0	0	0	0	0	0	0	10000
310500041	1	1	6	310500021	0	0	0	0	0	0	0	0	0	10000
310500051	1	1	3	310500038	310500038	0	0	0	0	0	0	0	0	10000
310500052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310500052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310500101	1	1	8	32025102	1	12000	0	0	0	0	0	0	0	10000
310500071	1	1	29	2150	999	454	0	0	0	0	0	0	0	10000
310600011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310600012	1	1	7	2363	1920	374	0	0	0	0	0	0	0	10000
310600021	1	1	6	310600009	0	0	0	0	0	0	0	0	0	10000
310600031	1	1	3	310600037	310600037	0	0	0	0	0	0	0	0	10000
310600032	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310600033	1	1	7	2313	1375	416	0	0	0	0	0	0	0	10000
310600041	1	1	6	310600021	0	0	0	0	0	0	0	0	0	10000
310600051	1	1	3	310600038	310600038	0	0	0	0	0	0	0	0	10000
310600052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310600052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310600101	1	1	8	32025102	1	12000	0	0	0	0	0	0	0	10000
310600071	1	1	29	2150	999	454	0	0	0	0	0	0	0	10000
310700011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310700012	1	1	7	2363	1920	374	0	0	0	0	0	0	0	10000
310700021	1	1	6	310700009	0	0	0	0	0	0	0	0	0	10000
310700031	1	1	3	310700037	310700037	0	0	0	0	0	0	0	0	10000
310700032	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310700033	1	1	7	2313	1375	416	0	0	0	0	0	0	0	10000
310700041	1	1	6	310700021	0	0	0	0	0	0	0	0	0	10000
310700051	1	1	3	310700038	310700038	0	0	0	0	0	0	0	0	10000
310700052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310700052	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310700101	1	1	8	32025102	1	12000	0	0	0	0	0	0	0	10000
310700071	1	1	29	2150	999	454	0	0	0	0	0	0	0	10000
310800011	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310800012	1	1	7	2363	1920	374	0	0	0	0	0	0	0	10000
310800021	1	1	6	310800009	1375	0	0	0	0	0	0	0	0	10000
310800031	1	1	3	310800037	310800037	0	0	0	0	0	0	0	0	10000
310800032	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
310800033	1	1	7	2313	1375	416	0	0	0	0	0	0	0	10000
