熔炼主键（表示熔炼类型，1装备分解，2宝石分解，3道具熔炼，4卡牌分解）	熔炼副键（装备/宝石都是6位的：1位类型<1装备2宝石>+1位颜色+2位分类(部位)+2位等级；道具是8位的，直接用材料道具ID）	副键-方案2	valid	可用状态限制ID	消耗ID（批量分解装备、宝石都无消耗，字段无效；道具熔炼可以配消耗）	获得货币类型1(暂时无用)	获得货币值1(暂时无用)	获得宝石精华类型	获得宝石精华数量	获得道具ID1	获得道具数据1	获得道具ID2	获得道具数据2	获得道具ID3	获得道具数据3	获得道具ID4	获得道具数据4	获得道具ID5	获得道具数据5	获得道具ID6	获得道具数据6	可见状态限制 
2	230307	1	1	0	0	0	0	3	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230308	1	1	0	0	0	0	3	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240301	1	1	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240302	1	1	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240303	1	1	0	0	0	0	3	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240304	1	1	0	0	0	0	3	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240305	1	1	0	0	0	0	3	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240306	1	1	0	0	0	0	3	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240307	1	1	0	0	0	0	3	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240308	1	1	0	0	0	0	3	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250301	1	1	0	0	0	0	3	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250302	1	1	0	0	0	0	3	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250303	1	1	0	0	0	0	3	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250304	1	1	0	0	0	0	3	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250305	1	1	0	0	0	0	3	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250306	1	1	0	0	0	0	3	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250307	1	1	0	0	0	0	3	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250308	1	1	0	0	0	0	3	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230401	1	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230402	1	1	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230403	1	1	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230404	1	1	0	0	0	0	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230405	1	1	0	0	0	0	4	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230406	1	1	0	0	0	0	4	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230407	1	1	0	0	0	0	4	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230408	1	1	0	0	0	0	4	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240401	1	1	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240402	1	1	0	0	0	0	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240403	1	1	0	0	0	0	4	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240404	1	1	0	0	0	0	4	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240405	1	1	0	0	0	0	4	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240406	1	1	0	0	0	0	4	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240407	1	1	0	0	0	0	4	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240408	1	1	0	0	0	0	4	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250401	1	1	0	0	0	0	4	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250402	1	1	0	0	0	0	4	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250403	1	1	0	0	0	0	4	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250404	1	1	0	0	0	0	4	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250405	1	1	0	0	0	0	4	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250406	1	1	0	0	0	0	4	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250407	1	1	0	0	0	0	4	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250408	1	1	0	0	0	0	4	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230501	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230502	1	1	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230503	1	1	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230504	1	1	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230505	1	1	0	0	0	0	5	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230506	1	1	0	0	0	0	5	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230507	1	1	0	0	0	0	5	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230508	1	1	0	0	0	0	5	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240501	1	1	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240502	1	1	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240503	1	1	0	0	0	0	5	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240504	1	1	0	0	0	0	5	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240505	1	1	0	0	0	0	5	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240506	1	1	0	0	0	0	5	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240507	1	1	0	0	0	0	5	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240508	1	1	0	0	0	0	5	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250501	1	1	0	0	0	0	5	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250502	1	1	0	0	0	0	5	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250503	1	1	0	0	0	0	5	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250504	1	1	0	0	0	0	5	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250505	1	1	0	0	0	0	5	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250506	1	1	0	0	0	0	5	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250507	1	1	0	0	0	0	5	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250508	1	1	0	0	0	0	5	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230601	1	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230602	1	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230603	1	1	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230604	1	1	0	0	0	0	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230605	1	1	0	0	0	0	6	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230606	1	1	0	0	0	0	6	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230607	1	1	0	0	0	0	6	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230608	1	1	0	0	0	0	6	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240601	1	1	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240602	1	1	0	0	0	0	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240603	1	1	0	0	0	0	6	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240604	1	1	0	0	0	0	6	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240605	1	1	0	0	0	0	6	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240606	1	1	0	0	0	0	6	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240607	1	1	0	0	0	0	6	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240608	1	1	0	0	0	0	6	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250601	1	1	0	0	0	0	6	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250602	1	1	0	0	0	0	6	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250603	1	1	0	0	0	0	6	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250604	1	1	0	0	0	0	6	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250605	1	1	0	0	0	0	6	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250606	1	1	0	0	0	0	6	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250607	1	1	0	0	0	0	6	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250608	1	1	0	0	0	0	6	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230701	1	1	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230702	1	1	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230703	1	1	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230704	1	1	0	0	0	0	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230705	1	1	0	0	0	0	7	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230706	1	1	0	0	0	0	7	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230707	1	1	0	0	0	0	7	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230708	1	1	0	0	0	0	7	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240701	1	1	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240702	1	1	0	0	0	0	7	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240703	1	1	0	0	0	0	7	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240704	1	1	0	0	0	0	7	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240705	1	1	0	0	0	0	7	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240706	1	1	0	0	0	0	7	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240707	1	1	0	0	0	0	7	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240708	1	1	0	0	0	0	7	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250701	1	1	0	0	0	0	7	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250702	1	1	0	0	0	0	7	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250703	1	1	0	0	0	0	7	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250704	1	1	0	0	0	0	7	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250705	1	1	0	0	0	0	7	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250706	1	1	0	0	0	0	7	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250707	1	1	0	0	0	0	7	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250708	1	1	0	0	0	0	7	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230801	1	1	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230802	1	1	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230803	1	1	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230804	1	1	0	0	0	0	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230805	1	1	0	0	0	0	8	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230806	1	1	0	0	0	0	8	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230807	1	1	0	0	0	0	8	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230808	1	1	0	0	0	0	8	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240801	1	1	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240802	1	1	0	0	0	0	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240803	1	1	0	0	0	0	8	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240804	1	1	0	0	0	0	8	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240805	1	1	0	0	0	0	8	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240806	1	1	0	0	0	0	8	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240807	1	1	0	0	0	0	8	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240808	1	1	0	0	0	0	8	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250801	1	1	0	0	0	0	8	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250802	1	1	0	0	0	0	8	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250803	1	1	0	0	0	0	8	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250804	1	1	0	0	0	0	8	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250805	1	1	0	0	0	0	8	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250806	1	1	0	0	0	0	8	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250807	1	1	0	0	0	0	8	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250808	1	1	0	0	0	0	8	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230901	1	1	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230902	1	1	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230903	1	1	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230904	1	1	0	0	0	0	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230905	1	1	0	0	0	0	9	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230906	1	1	0	0	0	0	9	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230907	1	1	0	0	0	0	9	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	230908	1	1	0	0	0	0	9	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240901	1	1	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240902	1	1	0	0	0	0	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240903	1	1	0	0	0	0	9	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240904	1	1	0	0	0	0	9	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240905	1	1	0	0	0	0	9	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240906	1	1	0	0	0	0	9	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240907	1	1	0	0	0	0	9	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	240908	1	1	0	0	0	0	9	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250901	1	1	0	0	0	0	9	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250902	1	1	0	0	0	0	9	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250903	1	1	0	0	0	0	9	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250904	1	1	0	0	0	0	9	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250905	1	1	0	0	0	0	9	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250906	1	1	0	0	0	0	9	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250907	1	1	0	0	0	0	9	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	250908	1	1	0	0	0	0	9	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231001	1	1	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231002	1	1	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231003	1	1	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231004	1	1	0	0	0	0	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231005	1	1	0	0	0	0	10	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231006	1	1	0	0	0	0	10	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231007	1	1	0	0	0	0	10	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231008	1	1	0	0	0	0	10	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241001	1	1	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241002	1	1	0	0	0	0	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241003	1	1	0	0	0	0	10	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241004	1	1	0	0	0	0	10	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241005	1	1	0	0	0	0	10	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241006	1	1	0	0	0	0	10	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241007	1	1	0	0	0	0	10	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241008	1	1	0	0	0	0	10	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251001	1	1	0	0	0	0	10	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251002	1	1	0	0	0	0	10	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251003	1	1	0	0	0	0	10	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251004	1	1	0	0	0	0	10	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251005	1	1	0	0	0	0	10	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251006	1	1	0	0	0	0	10	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251007	1	1	0	0	0	0	10	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251008	1	1	0	0	0	0	10	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231101	1	1	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231102	1	1	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231103	1	1	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231104	1	1	0	0	0	0	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231105	1	1	0	0	0	0	11	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231106	1	1	0	0	0	0	11	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231107	1	1	0	0	0	0	11	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231108	1	1	0	0	0	0	11	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241101	1	1	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241102	1	1	0	0	0	0	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241103	1	1	0	0	0	0	11	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241104	1	1	0	0	0	0	11	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241105	1	1	0	0	0	0	11	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241106	1	1	0	0	0	0	11	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241107	1	1	0	0	0	0	11	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241108	1	1	0	0	0	0	11	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251101	1	1	0	0	0	0	11	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251102	1	1	0	0	0	0	11	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251103	1	1	0	0	0	0	11	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251104	1	1	0	0	0	0	11	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251105	1	1	0	0	0	0	11	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251106	1	1	0	0	0	0	11	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251107	1	1	0	0	0	0	11	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251108	1	1	0	0	0	0	11	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231201	1	1	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231202	1	1	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231203	1	1	0	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231204	1	1	0	0	0	0	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231205	1	1	0	0	0	0	12	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231206	1	1	0	0	0	0	12	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231207	1	1	0	0	0	0	12	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231208	1	1	0	0	0	0	12	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241201	1	1	0	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241202	1	1	0	0	0	0	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241203	1	1	0	0	0	0	12	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241204	1	1	0	0	0	0	12	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241205	1	1	0	0	0	0	12	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241206	1	1	0	0	0	0	12	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241207	1	1	0	0	0	0	12	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241208	1	1	0	0	0	0	12	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251201	1	1	0	0	0	0	12	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251202	1	1	0	0	0	0	12	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251203	1	1	0	0	0	0	12	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251204	1	1	0	0	0	0	12	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251205	1	1	0	0	0	0	12	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251206	1	1	0	0	0	0	12	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251207	1	1	0	0	0	0	12	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251208	1	1	0	0	0	0	12	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231301	1	1	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231302	1	1	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231303	1	1	0	0	0	0	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231304	1	1	0	0	0	0	13	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231305	1	1	0	0	0	0	13	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231306	1	1	0	0	0	0	13	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231307	1	1	0	0	0	0	13	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231308	1	1	0	0	0	0	13	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241301	1	1	0	0	0	0	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241302	1	1	0	0	0	0	13	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241303	1	1	0	0	0	0	13	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241304	1	1	0	0	0	0	13	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241305	1	1	0	0	0	0	13	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241306	1	1	0	0	0	0	13	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241307	1	1	0	0	0	0	13	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241308	1	1	0	0	0	0	13	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251301	1	1	0	0	0	0	13	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251302	1	1	0	0	0	0	13	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251303	1	1	0	0	0	0	13	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251304	1	1	0	0	0	0	13	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251305	1	1	0	0	0	0	13	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251306	1	1	0	0	0	0	13	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251307	1	1	0	0	0	0	13	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251308	1	1	0	0	0	0	13	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231401	1	1	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231402	1	1	0	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231403	1	1	0	0	0	0	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231404	1	1	0	0	0	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231405	1	1	0	0	0	0	14	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231406	1	1	0	0	0	0	14	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231407	1	1	0	0	0	0	14	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231408	1	1	0	0	0	0	14	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241401	1	1	0	0	0	0	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241402	1	1	0	0	0	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241403	1	1	0	0	0	0	14	108	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241404	1	1	0	0	0	0	14	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241405	1	1	0	0	0	0	14	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241406	1	1	0	0	0	0	14	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241407	1	1	0	0	0	0	14	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	241408	1	1	0	0	0	0	14	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251401	1	1	0	0	0	0	14	432	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251402	1	1	0	0	0	0	14	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251403	1	1	0	0	0	0	14	8640	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251404	1	1	0	0	0	0	14	43200	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251405	1	1	0	0	0	0	14	216000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251406	1	1	0	0	0	0	14	1080000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251407	1	1	0	0	0	0	14	5400000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	251408	1	1	0	0	0	0	14	27000000	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231501	1	1	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231502	1	1	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231503	1	1	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0
2	231504	1	1	0	0	0	0	15	27	0	0	0	0	0	0	0	0	0	0	0	0	0
