注魂主ID	副ID，1注魂，2成神	valid	需要品质	状态限制（char_state_limit）	新装备ID	合成消耗ID	解封描述	模型路径	模型名字	模型路径	模型名字	视角距离（模型缩放的倒数）	解封脚本	虚拟魂装TIPS_ID	外观描述	外观数组1	外观数组2	外观数组3	外观数组4	外观数组5	已合成的检测成就
3101180	2	1	7	0	3102180	59680	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101180	2	1	7	0	13102180	59681	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101180	2	1	7	0	23102180	59682	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101180	2	1	7	0	33102180	59683	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101180	2	1	7	0	43102180	59684	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101180	2	1	7	0	53102180	59685	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101180	2	1	7	0	63102180	59686	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101180	2	1	7	0	73102180	59687	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101180	2	1	7	0	83102180	59688	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101180	2	1	7	0	93102180	59689	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3101190	2	1	7	0	3102190	59690	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13101190	2	1	7	0	13102190	59691	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23101190	2	1	7	0	23102190	59692	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33101190	2	1	7	0	33102190	59693	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43101190	2	1	7	0	43102190	59694	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53101190	2	1	7	0	53102190	59695	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63101190	2	1	7	0	63102190	59696	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73101190	2	1	7	0	73102190	59697	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83101190	2	1	7	0	83102190	59698	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93101190	2	1	7	0	93102190	59699	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102120	2	1	7	53001001	3102130	59790	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102120	2	1	7	53011001	13102130	59791	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102120	2	1	7	53021001	23102130	59792	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102120	2	1	7	53031001	33102130	59793	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102120	2	1	7	53041001	43102130	59794	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102120	2	1	7	53051001	53102130	59795	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102120	2	1	7	53061001	63102130	59796	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102120	2	1	7	53071001	73102130	59797	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102120	2	1	7	53081001	83102130	59798	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102120	2	1	7	53091001	93102130	59799	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102130	2	1	7	54001001	3102140	59700	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102130	2	1	7	54011001	13102140	59701	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102130	2	1	7	54021001	23102140	59702	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102130	2	1	7	54031001	33102140	59703	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102130	2	1	7	54041001	43102140	59704	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102130	2	1	7	54051001	53102140	59705	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102130	2	1	7	54061001	63102140	59706	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102130	2	1	7	54071001	73102140	59707	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102130	2	1	7	54081001	83102140	59708	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102130	2	1	7	54091001	93102140	59709	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102140	2	1	7	55001001	3102150	59710	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102140	2	1	7	55011001	13102150	59711	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102140	2	1	7	55021001	23102150	59712	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102140	2	1	7	55031001	33102150	59713	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102140	2	1	7	55041001	43102150	59714	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102140	2	1	7	55051001	53102150	59715	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102140	2	1	7	55061001	63102150	59716	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102140	2	1	7	55071001	73102150	59717	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102140	2	1	7	55081001	83102150	59718	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102140	2	1	7	55091001	93102150	59719	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102150	2	1	7	56001001	3102160	59720	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102150	2	1	7	56011001	13102160	59721	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102150	2	1	7	56021001	23102160	59722	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102150	2	1	7	56031001	33102160	59723	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102150	2	1	7	56041001	43102160	59724	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102150	2	1	7	56051001	53102160	59725	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102150	2	1	7	56061001	63102160	59726	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102150	2	1	7	56071001	73102160	59727	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102150	2	1	7	56081001	83102160	59728	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102150	2	1	7	56091001	93102160	59729	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102160	2	1	7	57001001	3102170	59730	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102160	2	1	7	57011001	13102170	59731	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102160	2	1	7	57021001	23102170	59732	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102160	2	1	7	57031001	33102170	59733	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102160	2	1	7	57041001	43102170	59734	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102160	2	1	7	57051001	53102170	59735	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102160	2	1	7	57061001	63102170	59736	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102160	2	1	7	57071001	73102170	59737	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102160	2	1	7	57081001	83102170	59738	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102160	2	1	7	57091001	93102170	59739	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102170	2	1	6	58001001	3102180	59740	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102170	2	1	6	58011001	13102180	59741	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102170	2	1	6	58021001	23102180	59742	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102170	2	1	6	58031001	33102180	59743	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102170	2	1	6	58041001	43102180	59744	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102170	2	1	6	58051001	53102180	59745	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102170	2	1	6	58061001	63102180	59746	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102170	2	1	6	58071001	73102180	59747	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102170	2	1	6	58081001	83102180	59748	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102170	2	1	6	58091001	93102180	59749	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
3102180	2	1	6	59001001	3102190	59750	0	base_effect	daoke_wuqi	base_effect	daoke_wuqi	1	0	0	暂无	0	0	0	0	0	0
13102180	2	1	6	59011001	13102190	59751	0	base_effect	daoke_yifu_nan	base_effect	daoke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
23102180	2	1	6	59021001	23102190	59752	0	base_effect	daoke_yaodai_nan	base_effect	daoke_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
33102180	2	1	6	59031001	33102190	59753	0	base_effect	daoke_kuzi_nan	base_effect	daoke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
43102180	2	1	6	59041001	43102190	59754	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
53102180	2	1	6	59051001	53102190	59755	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
63102180	2	1	6	59061001	63102190	59756	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
73102180	2	1	6	59071001	73102190	59757	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
83102180	2	1	6	59081001	83102190	59758	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
93102180	2	1	6	59091001	93102190	59759	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101120	2	1	7	0	4102120	59620	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101120	2	1	7	0	14102120	59621	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101120	2	1	7	0	24102120	59622	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101120	2	1	7	0	34102120	59623	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101120	2	1	7	0	44102120	59624	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101120	2	1	7	0	54102120	59625	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101120	2	1	7	0	64102120	59626	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101120	2	1	7	0	74102120	59627	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101120	2	1	7	0	84102120	59628	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101120	2	1	7	0	94102120	59629	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101130	2	1	7	0	4102130	59630	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101130	2	1	7	0	14102130	59631	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101130	2	1	7	0	24102130	59632	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101130	2	1	7	0	34102130	59633	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101130	2	1	7	0	44102130	59634	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101130	2	1	7	0	54102130	59635	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101130	2	1	7	0	64102130	59636	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101130	2	1	7	0	74102130	59637	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101130	2	1	7	0	84102130	59638	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101130	2	1	7	0	94102130	59639	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101140	2	1	7	0	4102140	59640	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101140	2	1	7	0	14102140	59641	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101140	2	1	7	0	24102140	59642	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101140	2	1	7	0	34102140	59643	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101140	2	1	7	0	44102140	59644	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101140	2	1	7	0	54102140	59645	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101140	2	1	7	0	64102140	59646	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101140	2	1	7	0	74102140	59647	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101140	2	1	7	0	84102140	59648	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101140	2	1	7	0	94102140	59649	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101150	2	1	7	0	4102150	59650	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101150	2	1	7	0	14102150	59651	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101150	2	1	7	0	24102150	59652	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101150	2	1	7	0	34102150	59653	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101150	2	1	7	0	44102150	59654	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101150	2	1	7	0	54102150	59655	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101150	2	1	7	0	64102150	59656	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101150	2	1	7	0	74102150	59657	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101150	2	1	7	0	84102150	59658	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101150	2	1	7	0	94102150	59659	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101160	2	1	7	0	4102160	59660	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101160	2	1	7	0	14102160	59661	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101160	2	1	7	0	24102160	59662	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101160	2	1	7	0	34102160	59663	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101160	2	1	7	0	44102160	59664	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101160	2	1	7	0	54102160	59665	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101160	2	1	7	0	64102160	59666	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101160	2	1	7	0	74102160	59667	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101160	2	1	7	0	84102160	59668	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101160	2	1	7	0	94102160	59669	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101170	2	1	7	0	4102170	59670	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101170	2	1	7	0	14102170	59671	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101170	2	1	7	0	24102170	59672	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101170	2	1	7	0	34102170	59673	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101170	2	1	7	0	44102170	59674	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101170	2	1	7	0	54102170	59675	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101170	2	1	7	0	64102170	59676	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101170	2	1	7	0	74102170	59677	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101170	2	1	7	0	84102170	59678	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101170	2	1	7	0	94102170	59679	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101180	2	1	7	0	4102180	59680	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101180	2	1	7	0	14102180	59681	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101180	2	1	7	0	24102180	59682	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101180	2	1	7	0	34102180	59683	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101180	2	1	7	0	44102180	59684	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101180	2	1	7	0	54102180	59685	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101180	2	1	7	0	64102180	59686	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101180	2	1	7	0	74102180	59687	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101180	2	1	7	0	84102180	59688	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101180	2	1	7	0	94102180	59689	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4101190	2	1	7	0	4102190	59690	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14101190	2	1	7	0	14102190	59691	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24101190	2	1	7	0	24102190	59692	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34101190	2	1	7	0	34102190	59693	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44101190	2	1	7	0	44102190	59694	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54101190	2	1	7	0	54102190	59695	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64101190	2	1	7	0	64102190	59696	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74101190	2	1	7	0	74102190	59697	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84101190	2	1	7	0	84102190	59698	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94101190	2	1	7	0	94102190	59699	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102120	2	1	7	53001001	4102130	59790	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102120	2	1	7	53011001	14102130	59791	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102120	2	1	7	53021001	24102130	59792	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102120	2	1	7	53031001	34102130	59793	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102120	2	1	7	53041001	44102130	59794	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102120	2	1	7	53051001	54102130	59795	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102120	2	1	7	53061001	64102130	59796	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74102120	2	1	7	53071001	74102130	59797	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102120	2	1	7	53081001	84102130	59798	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102120	2	1	7	53091001	94102130	59799	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102130	2	1	7	54001001	4102140	59700	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102130	2	1	7	54011001	14102140	59701	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102130	2	1	7	54021001	24102140	59702	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102130	2	1	7	54031001	34102140	59703	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102130	2	1	7	54041001	44102140	59704	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102130	2	1	7	54051001	54102140	59705	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102130	2	1	7	54061001	64102140	59706	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
