精炼规则ID	精炼星级	有效字段	精炼条件限制	精炼消耗ID	分解材料副ID（1位类型<1装备2宝石>+1位颜色+2位分类(部位)+1位等级；道具是8位的）	精炼成功率·真	精炼成功率·假	付费精炼价格	精炼等级强化上限	突破该星级需要的强化等级	神装升阶时计算继承用的积分 
3158	6	1	0	53158	150800	10000	10000	10000	100	0	4800
3158	7	1	0	53158	150800	10000	10000	10000	100	0	6720
3158	8	1	0	53158	150800	10000	10000	10000	100	0	8640
3158	9	1	0	53158	150800	10000	10000	10000	100	0	12480
3158	10	1	-1	-1	150800	0	0	10000	100	0	16320
3168	0	1	0	53168	160800	10000	10000	10000	100	0	0
3168	1	1	0	53168	160800	10000	10000	10000	100	0	600
3168	2	1	0	53168	160800	10000	10000	10000	100	0	1200
3168	3	1	0	53168	160800	10000	10000	10000	100	0	2400
3168	4	1	0	53168	160800	10000	10000	10000	100	0	3600
3168	5	1	0	53168	160800	10000	10000	10000	100	0	5400
3168	6	1	0	53168	160800	10000	10000	10000	100	0	7200
3168	7	1	0	53168	160800	10000	10000	10000	100	0	10400
3168	8	1	0	53168	160800	10000	10000	10000	100	0	13600
3168	9	1	0	53168	160800	10000	10000	10000	100	0	20000
3168	10	1	-1	-1	160800	0	0	10000	100	0	26400
3178	0	1	0	53178	170800	10000	10000	10000	100	0	0
3178	1	1	0	53178	170800	10000	10000	10000	100	0	975
3178	2	1	0	53178	170800	10000	10000	10000	100	0	1950
3178	3	1	0	53178	170800	10000	10000	10000	100	0	3900
3178	4	1	0	53178	170800	10000	10000	10000	100	0	5850
3178	5	1	0	53178	170800	10000	10000	10000	100	0	8775
3178	6	1	0	53178	170800	10000	10000	10000	100	0	11700
3178	7	1	0	53178	170800	10000	10000	10000	100	0	17400
3178	8	1	0	53178	170800	10000	10000	10000	100	0	23100
3178	9	1	0	53178	170800	10000	10000	10000	100	0	34500
3178	10	1	-1	-1	170800	0	0	10000	100	0	45900
3188	0	1	0	53188	180800	10000	10000	10000	100	0	0
3188	1	1	0	53188	180800	10000	10000	10000	100	0	1400
3188	2	1	0	53188	180800	10000	10000	10000	100	0	2800
3188	3	1	0	53188	180800	10000	10000	10000	100	0	5600
3188	4	1	0	53188	180800	10000	10000	10000	100	0	8400
3188	5	1	0	53188	180800	10000	10000	10000	100	0	12600
3188	6	1	0	53188	180800	10000	10000	10000	100	0	16800
3188	7	1	0	53188	180800	10000	10000	10000	100	0	25600
3188	8	1	0	53188	180800	10000	10000	10000	100	0	34400
3188	9	1	0	53188	180800	10000	10000	10000	100	0	52000
3188	10	1	-1	-1	180800	0	0	10000	100	0	69600
3198	0	1	0	53198	190800	10000	10000	10000	100	0	0
3198	1	1	0	53198	190800	10000	10000	10000	100	0	2000
3198	2	1	0	53198	190800	10000	10000	10000	100	0	4000
3198	3	1	0	53198	190800	10000	10000	10000	100	0	8000
3198	4	1	0	53198	190800	10000	10000	10000	100	0	12000
3198	5	1	0	53198	190800	10000	10000	10000	100	0	18000
3198	6	1	0	53198	190800	10000	10000	10000	100	0	24000
3198	7	1	0	53198	190800	10000	10000	10000	100	0	36500
3198	8	1	0	53198	190800	10000	10000	10000	100	0	49000
3198	9	1	0	53198	190800	10000	10000	10000	100	0	74000
3198	10	1	-1	-1	190800	0	0	10000	100	0	99000
3119	0	1	-1	-1	110900	0	0	10000	100	0	0
3129	0	1	0	53129	120900	10000	10000	10000	100	0	0
3139	0	1	0	53139	130900	10000	10000	10000	100	0	0
3139	1	1	0	53139	130900	10000	10000	10000	100	0	105
3139	2	1	0	53139	130900	10000	10000	10000	100	0	210
3139	3	1	0	53139	130900	10000	10000	10000	100	0	420
3139	4	1	0	53139	130900	10000	10000	10000	100	0	630
3139	5	1	0	53139	130900	10000	10000	10000	100	0	945
3139	6	1	-1	-1	130900	0	0	10000	100	0	1260
3149	0	1	0	53149	140900	10000	10000	10000	100	0	0
3149	1	1	0	53149	140900	10000	10000	10000	100	0	200
3149	2	1	0	53149	140900	10000	10000	10000	100	0	400
3149	3	1	0	53149	140900	10000	10000	10000	100	0	800
3149	4	1	0	53149	140900	10000	10000	10000	100	0	1200
3149	5	1	0	53149	140900	10000	10000	10000	100	0	1800
3149	6	1	0	53149	140900	10000	10000	10000	100	0	2400
3149	7	1	0	53149	140900	10000	10000	10000	100	0	3400
3149	8	1	0	53149	140900	10000	10000	10000	100	0	4400
3149	9	1	0	53149	140900	10000	10000	10000	100	0	6400
3149	10	1	-1	-1	140900	0	0	10000	100	0	8400
3159	0	1	0	53159	150900	10000	10000	10000	100	0	0
3159	1	1	0	53159	150900	10000	10000	10000	100	0	400
3159	2	1	0	53159	150900	10000	10000	10000	100	0	800
3159	3	1	0	53159	150900	10000	10000	10000	100	0	1600
3159	4	1	0	53159	150900	10000	10000	10000	100	0	2400
3159	5	1	0	53159	150900	10000	10000	10000	100	0	3600
3159	6	1	0	53159	150900	10000	10000	10000	100	0	4800
3159	7	1	0	53159	150900	10000	10000	10000	100	0	6720
3159	8	1	0	53159	150900	10000	10000	10000	100	0	8640
3159	9	1	0	53159	150900	10000	10000	10000	100	0	12480
3159	10	1	-1	-1	150900	0	0	10000	100	0	16320
3169	0	1	0	53169	160900	10000	10000	10000	100	0	0
3169	1	1	0	53169	160900	10000	10000	10000	100	0	600
3169	2	1	0	53169	160900	10000	10000	10000	100	0	1200
3169	3	1	0	53169	160900	10000	10000	10000	100	0	2400
3169	4	1	0	53169	160900	10000	10000	10000	100	0	3600
3169	5	1	0	53169	160900	10000	10000	10000	100	0	5400
3169	6	1	0	53169	160900	10000	10000	10000	100	0	7200
3169	7	1	0	53169	160900	10000	10000	10000	100	0	10400
3169	8	1	0	53169	160900	10000	10000	10000	100	0	13600
3169	9	1	0	53169	160900	10000	10000	10000	100	0	20000
3169	10	1	-1	-1	160900	0	0	10000	100	0	26400
3179	0	1	0	53179	170900	10000	10000	10000	100	0	0
3179	1	1	0	53179	170900	10000	10000	10000	100	0	975
3179	2	1	0	53179	170900	10000	10000	10000	100	0	1950
3179	3	1	0	53179	170900	10000	10000	10000	100	0	3900
3179	4	1	0	53179	170900	10000	10000	10000	100	0	5850
3179	5	1	0	53179	170900	10000	10000	10000	100	0	8775
3179	6	1	0	53179	170900	10000	10000	10000	100	0	11700
3179	7	1	0	53179	170900	10000	10000	10000	100	0	17400
3179	8	1	0	53179	170900	10000	10000	10000	100	0	23100
3179	9	1	0	53179	170900	10000	10000	10000	100	0	34500
3179	10	1	-1	-1	170900	0	0	10000	100	0	45900
3189	0	1	0	53189	180900	10000	10000	10000	100	0	0
3189	1	1	0	53189	180900	10000	10000	10000	100	0	1400
3189	2	1	0	53189	180900	10000	10000	10000	100	0	2800
3189	3	1	0	53189	180900	10000	10000	10000	100	0	5600
3189	4	1	0	53189	180900	10000	10000	10000	100	0	8400
3189	5	1	0	53189	180900	10000	10000	10000	100	0	12600
3189	6	1	0	53189	180900	10000	10000	10000	100	0	16800
3189	7	1	0	53189	180900	10000	10000	10000	100	0	25600
3189	8	1	0	53189	180900	10000	10000	10000	100	0	34400
3189	9	1	0	53189	180900	10000	10000	10000	100	0	52000
3189	10	1	-1	-1	180900	0	0	10000	100	0	69600
3199	0	1	0	53199	190900	10000	10000	10000	100	0	0
3199	1	1	0	53199	190900	10000	10000	10000	100	0	2000
3199	2	1	0	53199	190900	10000	10000	10000	100	0	4000
3199	3	1	0	53199	190900	10000	10000	10000	100	0	8000
3199	4	1	0	53199	190900	10000	10000	10000	100	0	12000
3199	5	1	0	53199	190900	10000	10000	10000	100	0	18000
3199	6	1	0	53199	190900	10000	10000	10000	100	0	24000
3199	7	1	0	53199	190900	10000	10000	10000	100	0	36500
3199	8	1	0	53199	190900	10000	10000	10000	100	0	49000
3199	9	1	0	53199	190900	10000	10000	10000	100	0	74000
3199	10	1	-1	-1	190900	0	0	10000	100	0	99000
4110	0	1	-1	-1	110000	0	0	10000	100	0	0
4120	0	1	0	54120	120000	10000	10000	10000	100	0	0
4130	0	1	0	54130	130000	10000	10000	10000	100	0	0
4130	1	1	0	54130	130000	10000	10000	10000	100	0	105
4130	2	1	0	54130	130000	10000	10000	10000	100	0	210
4130	3	1	0	54130	130000	10000	10000	10000	100	0	420
4130	4	1	0	54130	130000	10000	10000	10000	100	0	630
4130	5	1	0	54130	130000	10000	10000	10000	100	0	945
4130	6	1	-1	-1	130000	0	0	10000	100	0	1260
4140	0	1	0	54140	140000	10000	10000	10000	100	0	0
4140	1	1	0	54140	140000	10000	10000	10000	100	0	200
4140	2	1	0	54140	140000	10000	10000	10000	100	0	400
4140	3	1	0	54140	140000	10000	10000	10000	100	0	800
4140	4	1	0	54140	140000	10000	10000	10000	100	0	1200
4140	5	1	0	54140	140000	10000	10000	10000	100	0	1800
4140	6	1	0	54140	140000	10000	10000	10000	100	0	2400
4140	7	1	0	54140	140000	10000	10000	10000	100	0	3400
4140	8	1	0	54140	140000	10000	10000	10000	100	0	4400
4140	9	1	0	54140	140000	10000	10000	10000	100	0	6400
4140	10	1	-1	-1	140000	0	0	10000	100	0	8400
4150	0	1	0	54150	150000	10000	10000	10000	100	0	0
4150	1	1	0	54150	150000	10000	10000	10000	100	0	400
4150	2	1	0	54150	150000	10000	10000	10000	100	0	800
4150	3	1	0	54150	150000	10000	10000	10000	100	0	1600
4150	4	1	0	54150	150000	10000	10000	10000	100	0	2400
4150	5	1	0	54150	150000	10000	10000	10000	100	0	3600
4150	6	1	0	54150	150000	10000	10000	10000	100	0	4800
4150	7	1	0	54150	150000	10000	10000	10000	100	0	6720
4150	8	1	0	54150	150000	10000	10000	10000	100	0	8640
4150	9	1	0	54150	150000	10000	10000	10000	100	0	12480
4150	10	1	-1	-1	150000	0	0	10000	100	0	16320
4160	0	1	0	54160	160000	10000	10000	10000	100	0	0
4160	1	1	0	54160	160000	10000	10000	10000	100	0	600
4160	2	1	0	54160	160000	10000	10000	10000	100	0	1200
4160	3	1	0	54160	160000	10000	10000	10000	100	0	2400
4160	4	1	0	54160	160000	10000	10000	10000	100	0	3600
4160	5	1	0	54160	160000	10000	10000	10000	100	0	5400
4160	6	1	0	54160	160000	10000	10000	10000	100	0	7200
4160	7	1	0	54160	160000	10000	10000	10000	100	0	10400
4160	8	1	0	54160	160000	10000	10000	10000	100	0	13600
4160	9	1	0	54160	160000	10000	10000	10000	100	0	20000
4160	10	1	-1	-1	160000	0	0	10000	100	0	26400
4170	0	1	0	54170	170000	10000	10000	10000	100	0	0
4170	1	1	0	54170	170000	10000	10000	10000	100	0	975
4170	2	1	0	54170	170000	10000	10000	10000	100	0	1950
4170	3	1	0	54170	170000	10000	10000	10000	100	0	3900
4170	4	1	0	54170	170000	10000	10000	10000	100	0	5850
4170	5	1	0	54170	170000	10000	10000	10000	100	0	8775
4170	6	1	0	54170	170000	10000	10000	10000	100	0	11700
4170	7	1	0	54170	170000	10000	10000	10000	100	0	17400
4170	8	1	0	54170	170000	10000	10000	10000	100	0	23100
4170	9	1	0	54170	170000	10000	10000	10000	100	0	34500
4170	10	1	-1	-1	170000	0	0	10000	100	0	45900
4180	0	1	0	54180	180000	10000	10000	10000	100	0	0
4180	1	1	0	54180	180000	10000	10000	10000	100	0	1400
4180	2	1	0	54180	180000	10000	10000	10000	100	0	2800
4180	3	1	0	54180	180000	10000	10000	10000	100	0	5600
4180	4	1	0	54180	180000	10000	10000	10000	100	0	8400
4180	5	1	0	54180	180000	10000	10000	10000	100	0	12600
4180	6	1	0	54180	180000	10000	10000	10000	100	0	16800
4180	7	1	0	54180	180000	10000	10000	10000	100	0	25600
4180	8	1	0	54180	180000	10000	10000	10000	100	0	34400
4180	9	1	0	54180	180000	10000	10000	10000	100	0	52000
4180	10	1	-1	-1	180000	0	0	10000	100	0	69600
4190	0	1	0	54190	190000	10000	10000	10000	100	0	0
4190	1	1	0	54190	190000	10000	10000	10000	100	0	2000
4190	2	1	0	54190	190000	10000	10000	10000	100	0	4000
4190	3	1	0	54190	190000	10000	10000	10000	100	0	8000
4190	4	1	0	54190	190000	10000	10000	10000	100	0	12000
4190	5	1	0	54190	190000	10000	10000	10000	100	0	18000
4190	6	1	0	54190	190000	10000	10000	10000	100	0	24000
4190	7	1	0	54190	190000	10000	10000	10000	100	0	36500
4190	8	1	0	54190	190000	10000	10000	10000	100	0	49000
4190	9	1	0	54190	190000	10000	10000	10000	100	0	74000
4190	10	1	-1	-1	190000	0	0	10000	100	0	99000
4111	0	1	-1	-1	110100	0	0	10000	100	0	0
4121	0	1	0	54121	120100	10000	10000	10000	100	0	0
4131	0	1	0	54131	130100	10000	10000	10000	100	0	0
4131	1	1	0	54131	130100	10000	10000	10000	100	0	105
4131	2	1	0	54131	130100	10000	10000	10000	100	0	210
4131	3	1	0	54131	130100	10000	10000	10000	100	0	420
4131	4	1	0	54131	130100	10000	10000	10000	100	0	630
4131	5	1	0	54131	130100	10000	10000	10000	100	0	945
4131	6	1	-1	-1	130100	0	0	10000	100	0	1260
4141	0	1	0	54141	140100	10000	10000	10000	100	0	0
4141	1	1	0	54141	140100	10000	10000	10000	100	0	200
4141	2	1	0	54141	140100	10000	10000	10000	100	0	400
4141	3	1	0	54141	140100	10000	10000	10000	100	0	800
4141	4	1	0	54141	140100	10000	10000	10000	100	0	1200
4141	5	1	0	54141	140100	10000	10000	10000	100	0	1800
4141	6	1	0	54141	140100	10000	10000	10000	100	0	2400
4141	7	1	0	54141	140100	10000	10000	10000	100	0	3400
4141	8	1	0	54141	140100	10000	10000	10000	100	0	4400
4141	9	1	0	54141	140100	10000	10000	10000	100	0	6400
4141	10	1	-1	-1	140100	0	0	10000	100	0	8400
4151	0	1	0	54151	150100	10000	10000	10000	100	0	0
4151	1	1	0	54151	150100	10000	10000	10000	100	0	400
4151	2	1	0	54151	150100	10000	10000	10000	100	0	800
4151	3	1	0	54151	150100	10000	10000	10000	100	0	1600
4151	4	1	0	54151	150100	10000	10000	10000	100	0	2400
4151	5	1	0	54151	150100	10000	10000	10000	100	0	3600
4151	6	1	0	54151	150100	10000	10000	10000	100	0	4800
4151	7	1	0	54151	150100	10000	10000	10000	100	0	6720
4151	8	1	0	54151	150100	10000	10000	10000	100	0	8640
4151	9	1	0	54151	150100	10000	10000	10000	100	0	12480
4151	10	1	-1	-1	150100	0	0	10000	100	0	16320
4161	0	1	0	54161	160100	10000	10000	10000	100	0	0
4161	1	1	0	54161	160100	10000	10000	10000	100	0	600
4161	2	1	0	54161	160100	10000	10000	10000	100	0	1200
4161	3	1	0	54161	160100	10000	10000	10000	100	0	2400
4161	4	1	0	54161	160100	10000	10000	10000	100	0	3600
4161	5	1	0	54161	160100	10000	10000	10000	100	0	5400
4161	6	1	0	54161	160100	10000	10000	10000	100	0	7200
4161	7	1	0	54161	160100	10000	10000	10000	100	0	10400
4161	8	1	0	54161	160100	10000	10000	10000	100	0	13600
4161	9	1	0	54161	160100	10000	10000	10000	100	0	20000
4161	10	1	-1	-1	160100	0	0	10000	100	0	26400
4171	0	1	0	54171	170100	10000	10000	10000	100	0	0
4171	1	1	0	54171	170100	10000	10000	10000	100	0	975
4171	2	1	0	54171	170100	10000	10000	10000	100	0	1950
4171	3	1	0	54171	170100	10000	10000	10000	100	0	3900
4171	4	1	0	54171	170100	10000	10000	10000	100	0	5850
4171	5	1	0	54171	170100	10000	10000	10000	100	0	8775
4171	6	1	0	54171	170100	10000	10000	10000	100	0	11700
4171	7	1	0	54171	170100	10000	10000	10000	100	0	17400
4171	8	1	0	54171	170100	10000	10000	10000	100	0	23100
4171	9	1	0	54171	170100	10000	10000	10000	100	0	34500
4171	10	1	-1	-1	170100	0	0	10000	100	0	45900
4181	0	1	0	54181	180100	10000	10000	10000	100	0	0
4181	1	1	0	54181	180100	10000	10000	10000	100	0	1400
4181	2	1	0	54181	180100	10000	10000	10000	100	0	2800
4181	3	1	0	54181	180100	10000	10000	10000	100	0	5600
4181	4	1	0	54181	180100	10000	10000	10000	100	0	8400
4181	5	1	0	54181	180100	10000	10000	10000	100	0	12600
4181	6	1	0	54181	180100	10000	10000	10000	100	0	16800
4181	7	1	0	54181	180100	10000	10000	10000	100	0	25600
4181	8	1	0	54181	180100	10000	10000	10000	100	0	34400
4181	9	1	0	54181	180100	10000	10000	10000	100	0	52000
4181	10	1	-1	-1	180100	0	0	10000	100	0	69600
4191	0	1	0	54191	190100	10000	10000	10000	100	0	0
4191	1	1	0	54191	190100	10000	10000	10000	100	0	2000
4191	2	1	0	54191	190100	10000	10000	10000	100	0	4000
4191	3	1	0	54191	190100	10000	10000	10000	100	0	8000
4191	4	1	0	54191	190100	10000	10000	10000	100	0	12000
4191	5	1	0	54191	190100	10000	10000	10000	100	0	18000
4191	6	1	0	54191	190100	10000	10000	10000	100	0	24000
4191	7	1	0	54191	190100	10000	10000	10000	100	0	36500
4191	8	1	0	54191	190100	10000	10000	10000	100	0	49000
4191	9	1	0	54191	190100	10000	10000	10000	100	0	74000
4191	10	1	-1	-1	190100	0	0	10000	100	0	99000
4112	0	1	-1	-1	110200	0	0	10000	100	0	0
4122	0	1	0	54122	120200	10000	10000	10000	100	0	0
4132	0	1	0	54132	130200	10000	10000	10000	100	0	0
4132	1	1	0	54132	130200	10000	10000	10000	100	0	105
4132	2	1	0	54132	130200	10000	10000	10000	100	0	210
4132	3	1	0	54132	130200	10000	10000	10000	100	0	420
4132	4	1	0	54132	130200	10000	10000	10000	100	0	630
4132	5	1	0	54132	130200	10000	10000	10000	100	0	945
4132	6	1	-1	-1	130200	0	0	10000	100	0	1260
4142	0	1	0	54142	140200	10000	10000	10000	100	0	0
4142	1	1	0	54142	140200	10000	10000	10000	100	0	200
4142	2	1	0	54142	140200	10000	10000	10000	100	0	400
4142	3	1	0	54142	140200	10000	10000	10000	100	0	800
4142	4	1	0	54142	140200	10000	10000	10000	100	0	1200
4142	5	1	0	54142	140200	10000	10000	10000	100	0	1800
4142	6	1	0	54142	140200	10000	10000	10000	100	0	2400
4142	7	1	0	54142	140200	10000	10000	10000	100	0	3400
4142	8	1	0	54142	140200	10000	10000	10000	100	0	4400
4142	9	1	0	54142	140200	10000	10000	10000	100	0	6400
4142	10	1	-1	-1	140200	0	0	10000	100	0	8400
4152	0	1	0	54152	150200	10000	10000	10000	100	0	0
4152	1	1	0	54152	150200	10000	10000	10000	100	0	400
4152	2	1	0	54152	150200	10000	10000	10000	100	0	800
4152	3	1	0	54152	150200	10000	10000	10000	100	0	1600
4152	4	1	0	54152	150200	10000	10000	10000	100	0	2400
4152	5	1	0	54152	150200	10000	10000	10000	100	0	3600
4152	6	1	0	54152	150200	10000	10000	10000	100	0	4800
4152	7	1	0	54152	150200	10000	10000	10000	100	0	6720
4152	8	1	0	54152	150200	10000	10000	10000	100	0	8640
4152	9	1	0	54152	150200	10000	10000	10000	100	0	12480
4152	10	1	-1	-1	150200	0	0	10000	100	0	16320
4162	0	1	0	54162	160200	10000	10000	10000	100	0	0
4162	1	1	0	54162	160200	10000	10000	10000	100	0	600
4162	2	1	0	54162	160200	10000	10000	10000	100	0	1200
4162	3	1	0	54162	160200	10000	10000	10000	100	0	2400
4162	4	1	0	54162	160200	10000	10000	10000	100	0	3600
4162	5	1	0	54162	160200	10000	10000	10000	100	0	5400
4162	6	1	0	54162	160200	10000	10000	10000	100	0	7200
4162	7	1	0	54162	160200	10000	10000	10000	100	0	10400
4162	8	1	0	54162	160200	10000	10000	10000	100	0	13600
4162	9	1	0	54162	160200	10000	10000	10000	100	0	20000
4162	10	1	-1	-1	160200	0	0	10000	100	0	26400
4172	0	1	0	54172	170200	10000	10000	10000	100	0	0
4172	1	1	0	54172	170200	10000	10000	10000	100	0	975
4172	2	1	0	54172	170200	10000	10000	10000	100	0	1950
4172	3	1	0	54172	170200	10000	10000	10000	100	0	3900
4172	4	1	0	54172	170200	10000	10000	10000	100	0	5850
4172	5	1	0	54172	170200	10000	10000	10000	100	0	8775
4172	6	1	0	54172	170200	10000	10000	10000	100	0	11700
4172	7	1	0	54172	170200	10000	10000	10000	100	0	17400
4172	8	1	0	54172	170200	10000	10000	10000	100	0	23100
4172	9	1	0	54172	170200	10000	10000	10000	100	0	34500
4172	10	1	-1	-1	170200	0	0	10000	100	0	45900
4182	0	1	0	54182	180200	10000	10000	10000	100	0	0
4182	1	1	0	54182	180200	10000	10000	10000	100	0	1400
4182	2	1	0	54182	180200	10000	10000	10000	100	0	2800
4182	3	1	0	54182	180200	10000	10000	10000	100	0	5600
4182	4	1	0	54182	180200	10000	10000	10000	100	0	8400
4182	5	1	0	54182	180200	10000	10000	10000	100	0	12600
4182	6	1	0	54182	180200	10000	10000	10000	100	0	16800
4182	7	1	0	54182	180200	10000	10000	10000	100	0	25600
4182	8	1	0	54182	180200	10000	10000	10000	100	0	34400
4182	9	1	0	54182	180200	10000	10000	10000	100	0	52000
4182	10	1	-1	-1	180200	0	0	10000	100	0	69600
4192	0	1	0	54192	190200	10000	10000	10000	100	0	0
4192	1	1	0	54192	190200	10000	10000	10000	100	0	2000
4192	2	1	0	54192	190200	10000	10000	10000	100	0	4000
4192	3	1	0	54192	190200	10000	10000	10000	100	0	8000
4192	4	1	0	54192	190200	10000	10000	10000	100	0	12000
4192	5	1	0	54192	190200	10000	10000	10000	100	0	18000
4192	6	1	0	54192	190200	10000	10000	10000	100	0	24000
4192	7	1	0	54192	190200	10000	10000	10000	100	0	36500
4192	8	1	0	54192	190200	10000	10000	10000	100	0	49000
4192	9	1	0	54192	190200	10000	10000	10000	100	0	74000
4192	10	1	-1	-1	190200	0	0	10000	100	0	99000
4113	0	1	-1	-1	110300	0	0	10000	100	0	0
4123	0	1	0	54123	120300	10000	10000	10000	100	0	0
4133	0	1	0	54133	130300	10000	10000	10000	100	0	0
4133	1	1	0	54133	130300	10000	10000	10000	100	0	105
4133	2	1	0	54133	130300	10000	10000	10000	100	0	210
4133	3	1	0	54133	130300	10000	10000	10000	100	0	420
4133	4	1	0	54133	130300	10000	10000	10000	100	0	630
4133	5	1	0	54133	130300	10000	10000	10000	100	0	945
4133	6	1	-1	-1	130300	0	0	10000	100	0	1260
4143	0	1	0	54143	140300	10000	10000	10000	100	0	0
4143	1	1	0	54143	140300	10000	10000	10000	100	0	200
4143	2	1	0	54143	140300	10000	10000	10000	100	0	400
4143	3	1	0	54143	140300	10000	10000	10000	100	0	800
4143	4	1	0	54143	140300	10000	10000	10000	100	0	1200
4143	5	1	0	54143	140300	10000	10000	10000	100	0	1800
4143	6	1	0	54143	140300	10000	10000	10000	100	0	2400
4143	7	1	0	54143	140300	10000	10000	10000	100	0	3400
4143	8	1	0	54143	140300	10000	10000	10000	100	0	4400
4143	9	1	0	54143	140300	10000	10000	10000	100	0	6400
4143	10	1	-1	-1	140300	0	0	10000	100	0	8400
4153	0	1	0	54153	150300	10000	10000	10000	100	0	0
4153	1	1	0	54153	150300	10000	10000	10000	100	0	400
4153	2	1	0	54153	150300	10000	10000	10000	100	0	800
4153	3	1	0	54153	150300	10000	10000	10000	100	0	1600
4153	4	1	0	54153	150300	10000	10000	10000	100	0	2400
4153	5	1	0	54153	150300	10000	10000	10000	100	0	3600
4153	6	1	0	54153	150300	10000	10000	10000	100	0	4800
4153	7	1	0	54153	150300	10000	10000	10000	100	0	6720
4153	8	1	0	54153	150300	10000	10000	10000	100	0	8640
4153	9	1	0	54153	150300	10000	10000	10000	100	0	12480
4153	10	1	-1	-1	150300	0	0	10000	100	0	16320
4163	0	1	0	54163	160300	10000	10000	10000	100	0	0
4163	1	1	0	54163	160300	10000	10000	10000	100	0	600
4163	2	1	0	54163	160300	10000	10000	10000	100	0	1200
4163	3	1	0	54163	160300	10000	10000	10000	100	0	2400
4163	4	1	0	54163	160300	10000	10000	10000	100	0	3600
