奖励ID（抽奖表要保持连贯性，中间不要出现有效值为0或者中断跳字的情况，活动ID参数不是主键，要注意参数ID不同的奖励ID不能相同——会导致前面参数的数据被服务器读取跳过，最多到256）	所属境界	抽奖档次(1青铜抽奖、2白银抽奖、3黄金抽奖)	有效标志	活动ID参数	出现几率（低价档）	出现几率（中价档随机3个）	出现几率（高价档随机1个）	获得几率	第1次重抽	第2~5次重抽	第6次及以上重抽	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	奖励倍数	奖励参数	触发事件	最多出现次数（注意这个次数是低、中、高三档共用的，如果某个东西三档里都有，而次数都出现在低价档里了，那另外两档就都随不到他了）	状态限制	是否广播	时间限制（时间限制ID，主要和活动关联决定这个玩家能不能出现在奖池里的）	是否高价值（大于0有特效，大于2在奖池中显示，数值越大则排序越靠前）	次数限制ID	底图颜色 
8	20	2	1	0	0	0	41	100	200	250	300	2	300140180	1	3	0	0	1	0	1	0	5	0	0
8	21	2	1	0	0	0	41	100	200	250	300	2	300140180	1	3	0	0	1	0	1	0	5	0	0
8	22	2	1	0	0	0	41	100	200	250	300	2	300140180	1	3	0	0	1	0	1	0	5	0	0
8	23	2	1	0	0	0	41	100	200	250	300	2	300140190	1	3	0	0	1	0	1	0	5	0	0
8	24	2	1	0	0	0	41	100	200	250	300	2	300140190	1	3	0	0	1	0	1	0	5	0	0
8	25	2	1	0	0	0	41	100	200	250	300	2	300140190	1	3	0	0	1	0	1	0	5	0	0
9	0	2	1	0	188	0	0	1000	500	600	400	2	300110210	1	1	0	0	2	0	0	0	0	0	0
9	1	2	1	0	188	0	0	1000	500	600	400	2	300110210	1	1	0	0	2	0	0	0	0	0	0
9	2	2	1	0	188	0	0	1000	500	600	400	2	300110210	1	1	0	0	2	0	0	0	0	0	0
9	3	2	1	0	188	0	0	1000	500	600	400	2	300120220	1	1	0	0	2	0	0	0	0	0	0
9	4	2	1	0	188	0	0	1000	500	600	400	2	300120220	1	1	0	0	2	0	0	0	0	0	0
9	5	2	1	0	188	0	0	1000	500	600	400	2	300120220	1	1	0	0	2	0	0	0	0	0	0
9	6	2	1	0	188	0	0	1000	500	600	400	2	300140230	1	1	0	0	2	0	0	0	0	0	0
9	7	2	1	0	188	0	0	1000	500	600	400	2	300140230	1	1	0	0	2	0	0	0	0	0	0
9	8	2	1	0	188	0	0	1000	500	600	400	2	300140230	1	1	0	0	2	0	0	0	0	0	0
9	9	2	1	0	188	0	0	1000	500	600	400	2	300140240	1	1	0	0	2	0	0	0	0	0	0
9	10	2	1	0	188	0	0	1000	500	600	400	2	300140240	1	1	0	0	2	0	0	0	0	0	0
9	11	2	1	0	188	0	0	1000	500	600	400	2	300140240	1	1	0	0	2	0	0	0	0	0	0
9	12	2	1	0	188	0	0	1000	500	600	400	2	300140250	1	1	0	0	2	0	0	0	0	0	0
9	13	2	1	0	188	0	0	1000	500	600	400	2	300140250	1	1	0	0	2	0	0	0	0	0	0
9	14	2	1	0	188	0	0	1000	500	600	400	2	300140250	1	1	0	0	2	0	0	0	0	0	0
9	15	2	1	0	188	0	0	1000	500	600	400	2	300140260	1	1	0	0	2	0	0	0	0	0	0
9	16	2	1	0	188	0	0	1000	500	600	400	2	300140260	1	1	0	0	2	0	0	0	0	0	0
9	17	2	1	0	188	0	0	1000	500	600	400	2	300140260	1	1	0	0	2	0	0	0	0	0	0
9	18	2	1	0	188	0	0	1000	500	600	400	2	300140270	1	1	0	0	2	0	0	0	0	0	0
9	19	2	1	0	188	0	0	1000	500	600	400	2	300140270	1	1	0	0	2	0	0	0	0	0	0
9	20	2	1	0	188	0	0	1000	500	600	400	2	300140270	1	1	0	0	2	0	0	0	0	0	0
9	21	2	1	0	188	0	0	1000	500	600	400	2	300140280	1	1	0	0	2	0	0	0	0	0	0
9	22	2	1	0	188	0	0	1000	500	600	400	2	300140280	1	1	0	0	2	0	0	0	0	0	0
9	23	2	1	0	188	0	0	1000	500	600	400	2	300140280	1	1	0	0	2	0	0	0	0	0	0
9	24	2	1	0	188	0	0	1000	500	600	400	2	300140290	1	1	0	0	2	0	0	0	0	0	0
9	25	2	1	0	188	0	0	1000	500	600	400	2	300140290	1	1	0	0	2	0	0	0	0	0	0
10	0	2	1	0	0	63	0	500	1500	1000	800	2	300110210	1	2	0	0	1	0	0	0	1	0	0
10	1	2	1	0	0	63	0	500	1500	1000	800	2	300110210	1	2	0	0	1	0	0	0	1	0	0
10	2	2	1	0	0	63	0	500	1500	1000	800	2	300110210	1	2	0	0	1	0	0	0	1	0	0
10	3	2	1	0	0	63	0	500	1500	1000	800	2	300120220	1	2	0	0	1	0	0	0	1	0	0
10	4	2	1	0	0	63	0	500	1500	1000	800	2	300120220	1	2	0	0	1	0	0	0	1	0	0
10	5	2	1	0	0	63	0	500	1500	1000	800	2	300120220	1	2	0	0	1	0	0	0	1	0	0
10	6	2	1	0	0	63	0	500	1500	1000	800	2	300140230	1	2	0	0	1	0	0	0	1	0	0
10	7	2	1	0	0	63	0	500	1500	1000	800	2	300140230	1	2	0	0	1	0	0	0	1	0	0
10	8	2	1	0	0	63	0	500	1500	1000	800	2	300140230	1	2	0	0	1	0	0	0	1	0	0
10	9	2	1	0	0	63	0	500	1500	1000	800	2	300140240	1	2	0	0	1	0	0	0	1	0	0
10	10	2	1	0	0	63	0	500	1500	1000	800	2	300140240	1	2	0	0	1	0	0	0	1	0	0
10	11	2	1	0	0	63	0	500	1500	1000	800	2	300140240	1	2	0	0	1	0	0	0	1	0	0
10	12	2	1	0	0	63	0	500	1500	1000	800	2	300140250	1	2	0	0	1	0	0	0	1	0	0
10	13	2	1	0	0	63	0	500	1500	1000	800	2	300140250	1	2	0	0	1	0	0	0	1	0	0
10	14	2	1	0	0	63	0	500	1500	1000	800	2	300140250	1	2	0	0	1	0	0	0	1	0	0
10	15	2	1	0	0	63	0	500	1500	1000	800	2	300140260	1	2	0	0	1	0	0	0	1	0	0
10	16	2	1	0	0	63	0	500	1500	1000	800	2	300140260	1	2	0	0	1	0	0	0	1	0	0
10	17	2	1	0	0	63	0	500	1500	1000	800	2	300140260	1	2	0	0	1	0	0	0	1	0	0
10	18	2	1	0	0	63	0	500	1500	1000	800	2	300140270	1	2	0	0	1	0	0	0	1	0	0
10	19	2	1	0	0	63	0	500	1500	1000	800	2	300140270	1	2	0	0	1	0	0	0	1	0	0
10	20	2	1	0	0	63	0	500	1500	1000	800	2	300140270	1	2	0	0	1	0	0	0	1	0	0
10	21	2	1	0	0	63	0	500	1500	1000	800	2	300140280	1	2	0	0	1	0	0	0	1	0	0
10	22	2	1	0	0	63	0	500	1500	1000	800	2	300140280	1	2	0	0	1	0	0	0	1	0	0
10	23	2	1	0	0	63	0	500	1500	1000	800	2	300140280	1	2	0	0	1	0	0	0	1	0	0
10	24	2	1	0	0	63	0	500	1500	1000	800	2	300140290	1	2	0	0	1	0	0	0	1	0	0
10	25	2	1	0	0	63	0	500	1500	1000	800	2	300140290	1	2	0	0	1	0	0	0	1	0	0
11	0	2	1	0	0	0	41	100	200	250	300	2	300110210	1	3	0	0	1	0	0	0	5	0	0
11	1	2	1	0	0	0	41	100	200	250	300	2	300110210	1	3	0	0	1	0	0	0	5	0	0
11	2	2	1	0	0	0	41	100	200	250	300	2	300110210	1	3	0	0	1	0	0	0	5	0	0
11	3	2	1	0	0	0	41	100	200	250	300	2	300120220	1	3	0	0	1	0	1	0	5	0	0
11	4	2	1	0	0	0	41	100	200	250	300	2	300120220	1	3	0	0	1	0	1	0	5	0	0
11	5	2	1	0	0	0	41	100	200	250	300	2	300120220	1	3	0	0	1	0	1	0	5	0	0
11	6	2	1	0	0	0	41	100	200	250	300	2	300140230	1	3	0	0	1	0	1	0	5	0	0
11	7	2	1	0	0	0	41	100	200	250	300	2	300140230	1	3	0	0	1	0	1	0	5	0	0
11	8	2	1	0	0	0	41	100	200	250	300	2	300140230	1	3	0	0	1	0	1	0	5	0	0
11	9	2	1	0	0	0	41	100	200	250	300	2	300140240	1	3	0	0	1	0	1	0	5	0	0
11	10	2	1	0	0	0	41	100	200	250	300	2	300140240	1	3	0	0	1	0	1	0	5	0	0
11	11	2	1	0	0	0	41	100	200	250	300	2	300140240	1	3	0	0	1	0	1	0	5	0	0
11	12	2	1	0	0	0	41	100	200	250	300	2	300140250	1	3	0	0	1	0	1	0	5	0	0
11	13	2	1	0	0	0	41	100	200	250	300	2	300140250	1	3	0	0	1	0	1	0	5	0	0
11	14	2	1	0	0	0	41	100	200	250	300	2	300140250	1	3	0	0	1	0	1	0	5	0	0
11	15	2	1	0	0	0	41	100	200	250	300	2	300140260	1	3	0	0	1	0	1	0	5	0	0
11	16	2	1	0	0	0	41	100	200	250	300	2	300140260	1	3	0	0	1	0	1	0	5	0	0
11	17	2	1	0	0	0	41	100	200	250	300	2	300140260	1	3	0	0	1	0	1	0	5	0	0
11	18	2	1	0	0	0	41	100	200	250	300	2	300140270	1	3	0	0	1	0	1	0	5	0	0
11	19	2	1	0	0	0	41	100	200	250	300	2	300140270	1	3	0	0	1	0	1	0	5	0	0
11	20	2	1	0	0	0	41	100	200	250	300	2	300140270	1	3	0	0	1	0	1	0	5	0	0
11	21	2	1	0	0	0	41	100	200	250	300	2	300140280	1	3	0	0	1	0	1	0	5	0	0
11	22	2	1	0	0	0	41	100	200	250	300	2	300140280	1	3	0	0	1	0	1	0	5	0	0
11	23	2	1	0	0	0	41	100	200	250	300	2	300140280	1	3	0	0	1	0	1	0	5	0	0
11	24	2	1	0	0	0	41	100	200	250	300	2	300140290	1	3	0	0	1	0	1	0	5	0	0
11	25	2	1	0	0	0	41	100	200	250	300	2	300140290	1	3	0	0	1	0	1	0	5	0	0
12	0	2	1	0	188	0	0	1000	500	600	400	2	300110310	1	1	0	0	2	0	0	0	0	0	0
12	1	2	1	0	188	0	0	1000	500	600	400	2	300110310	1	1	0	0	2	0	0	0	0	0	0
12	2	2	1	0	188	0	0	1000	500	600	400	2	300110310	1	1	0	0	2	0	0	0	0	0	0
12	3	2	1	0	188	0	0	1000	500	600	400	2	300110310	1	1	0	0	2	0	0	0	0	0	0
12	4	2	1	0	188	0	0	1000	500	600	400	2	300120320	1	1	0	0	2	0	0	0	0	0	0
12	5	2	1	0	188	0	0	1000	500	600	400	2	300120320	1	1	0	0	2	0	0	0	0	0	0
12	6	2	1	0	188	0	0	1000	500	600	400	2	300140330	1	1	0	0	2	0	0	0	0	0	0
12	7	2	1	0	188	0	0	1000	500	600	400	2	300140330	1	1	0	0	2	0	0	0	0	0	0
12	8	2	1	0	188	0	0	1000	500	600	400	2	300140330	1	1	0	0	2	0	0	0	0	0	0
12	9	2	1	0	188	0	0	1000	500	600	400	2	300140340	1	1	0	0	2	0	0	0	0	0	0
12	10	2	1	0	188	0	0	1000	500	600	400	2	300140340	1	1	0	0	2	0	0	0	0	0	0
12	11	2	1	0	188	0	0	1000	500	600	400	2	300140340	1	1	0	0	2	0	0	0	0	0	0
12	12	2	1	0	188	0	0	1000	500	600	400	2	300140350	1	1	0	0	2	0	0	0	0	0	0
12	13	2	1	0	188	0	0	1000	500	600	400	2	300140350	1	1	0	0	2	0	0	0	0	0	0
12	14	2	1	0	188	0	0	1000	500	600	400	2	300140350	1	1	0	0	2	0	0	0	0	0	0
12	15	2	1	0	188	0	0	1000	500	600	400	2	300140360	1	1	0	0	2	0	0	0	0	0	0
12	16	2	1	0	188	0	0	1000	500	600	400	2	300140360	1	1	0	0	2	0	0	0	0	0	0
12	17	2	1	0	188	0	0	1000	500	600	400	2	300140360	1	1	0	0	2	0	0	0	0	0	0
12	18	2	1	0	188	0	0	1000	500	600	400	2	300140370	1	1	0	0	2	0	0	0	0	0	0
12	19	2	1	0	188	0	0	1000	500	600	400	2	300140370	1	1	0	0	2	0	0	0	0	0	0
12	20	2	1	0	188	0	0	1000	500	600	400	2	300140370	1	1	0	0	2	0	0	0	0	0	0
12	21	2	1	0	188	0	0	1000	500	600	400	2	300140380	1	1	0	0	2	0	0	0	0	0	0
12	22	2	1	0	188	0	0	1000	500	600	400	2	300140380	1	1	0	0	2	0	0	0	0	0	0
12	23	2	1	0	188	0	0	1000	500	600	400	2	300140380	1	1	0	0	2	0	0	0	0	0	0
12	24	2	1	0	188	0	0	1000	500	600	400	2	300140390	1	1	0	0	2	0	0	0	0	0	0
12	25	2	1	0	188	0	0	1000	500	600	400	2	300140390	1	1	0	0	2	0	0	0	0	0	0
13	0	2	1	0	0	63	0	500	1500	1000	800	2	300110310	1	2	0	0	1	0	0	0	1	0	0
13	1	2	1	0	0	63	0	500	1500	1000	800	2	300110310	1	2	0	0	1	0	0	0	1	0	0
13	2	2	1	0	0	63	0	500	1500	1000	800	2	300110310	1	2	0	0	1	0	0	0	1	0	0
13	3	2	1	0	0	63	0	500	1500	1000	800	2	300110310	1	2	0	0	1	0	0	0	1	0	0
13	4	2	1	0	0	63	0	500	1500	1000	800	2	300120320	1	2	0	0	1	0	0	0	1	0	0
13	5	2	1	0	0	63	0	500	1500	1000	800	2	300120320	1	2	0	0	1	0	0	0	1	0	0
13	6	2	1	0	0	63	0	500	1500	1000	800	2	300140330	1	2	0	0	1	0	0	0	1	0	0
13	7	2	1	0	0	63	0	500	1500	1000	800	2	300140330	1	2	0	0	1	0	0	0	1	0	0
13	8	2	1	0	0	63	0	500	1500	1000	800	2	300140330	1	2	0	0	1	0	0	0	1	0	0
13	9	2	1	0	0	63	0	500	1500	1000	800	2	300140340	1	2	0	0	1	0	0	0	1	0	0
13	10	2	1	0	0	63	0	500	1500	1000	800	2	300140340	1	2	0	0	1	0	0	0	1	0	0
13	11	2	1	0	0	63	0	500	1500	1000	800	2	300140340	1	2	0	0	1	0	0	0	1	0	0
13	12	2	1	0	0	63	0	500	1500	1000	800	2	300140350	1	2	0	0	1	0	0	0	1	0	0
13	13	2	1	0	0	63	0	500	1500	1000	800	2	300140350	1	2	0	0	1	0	0	0	1	0	0
13	14	2	1	0	0	63	0	500	1500	1000	800	2	300140350	1	2	0	0	1	0	0	0	1	0	0
13	15	2	1	0	0	63	0	500	1500	1000	800	2	300140360	1	2	0	0	1	0	0	0	1	0	0
13	16	2	1	0	0	63	0	500	1500	1000	800	2	300140360	1	2	0	0	1	0	0	0	1	0	0
13	17	2	1	0	0	63	0	500	1500	1000	800	2	300140360	1	2	0	0	1	0	0	0	1	0	0
13	18	2	1	0	0	63	0	500	1500	1000	800	2	300140370	1	2	0	0	1	0	0	0	1	0	0
13	19	2	1	0	0	63	0	500	1500	1000	800	2	300140370	1	2	0	0	1	0	0	0	1	0	0
13	20	2	1	0	0	63	0	500	1500	1000	800	2	300140370	1	2	0	0	1	0	0	0	1	0	0
13	21	2	1	0	0	63	0	500	1500	1000	800	2	300140380	1	2	0	0	1	0	0	0	1	0	0
13	22	2	1	0	0	63	0	500	1500	1000	800	2	300140380	1	2	0	0	1	0	0	0	1	0	0
13	23	2	1	0	0	63	0	500	1500	1000	800	2	300140380	1	2	0	0	1	0	0	0	1	0	0
13	24	2	1	0	0	63	0	500	1500	1000	800	2	300140390	1	2	0	0	1	0	0	0	1	0	0
13	25	2	1	0	0	63	0	500	1500	1000	800	2	300140390	1	2	0	0	1	0	0	0	1	0	0
14	0	2	1	0	0	0	41	100	200	250	300	2	300110310	1	3	0	0	1	0	0	0	5	0	0
14	1	2	1	0	0	0	41	100	200	250	300	2	300110310	1	3	0	0	1	0	0	0	5	0	0
14	2	2	1	0	0	0	41	100	200	250	300	2	300110310	1	3	0	0	1	0	0	0	5	0	0
14	3	2	1	0	0	0	41	100	200	250	300	2	300110310	1	3	0	0	1	0	0	0	5	0	0
14	4	2	1	0	0	0	41	100	200	250	300	2	300120320	1	3	0	0	1	0	1	0	5	0	0
14	5	2	1	0	0	0	41	100	200	250	300	2	300120320	1	3	0	0	1	0	1	0	5	0	0
14	6	2	1	0	0	0	41	100	200	250	300	2	300140330	1	3	0	0	1	0	1	0	5	0	0
14	7	2	1	0	0	0	41	100	200	250	300	2	300140330	1	3	0	0	1	0	1	0	5	0	0
14	8	2	1	0	0	0	41	100	200	250	300	2	300140330	1	3	0	0	1	0	1	0	5	0	0
14	9	2	1	0	0	0	41	100	200	250	300	2	300140340	1	3	0	0	1	0	1	0	5	0	0
14	10	2	1	0	0	0	41	100	200	250	300	2	300140340	1	3	0	0	1	0	1	0	5	0	0
14	11	2	1	0	0	0	41	100	200	250	300	2	300140340	1	3	0	0	1	0	1	0	5	0	0
14	12	2	1	0	0	0	41	100	200	250	300	2	300140350	1	3	0	0	1	0	1	0	5	0	0
14	13	2	1	0	0	0	41	100	200	250	300	2	300140350	1	3	0	0	1	0	1	0	5	0	0
14	14	2	1	0	0	0	41	100	200	250	300	2	300140350	1	3	0	0	1	0	1	0	5	0	0
14	15	2	1	0	0	0	41	100	200	250	300	2	300140360	1	3	0	0	1	0	1	0	5	0	0
14	16	2	1	0	0	0	41	100	200	250	300	2	300140360	1	3	0	0	1	0	1	0	5	0	0
14	17	2	1	0	0	0	41	100	200	250	300	2	300140360	1	3	0	0	1	0	1	0	5	0	0
14	18	2	1	0	0	0	41	100	200	250	300	2	300140370	1	3	0	0	1	0	1	0	5	0	0
14	19	2	1	0	0	0	41	100	200	250	300	2	300140370	1	3	0	0	1	0	1	0	5	0	0
14	20	2	1	0	0	0	41	100	200	250	300	2	300140370	1	3	0	0	1	0	1	0	5	0	0
14	21	2	1	0	0	0	41	100	200	250	300	2	300140380	1	3	0	0	1	0	1	0	5	0	0
14	22	2	1	0	0	0	41	100	200	250	300	2	300140380	1	3	0	0	1	0	1	0	5	0	0
14	23	2	1	0	0	0	41	100	200	250	300	2	300140380	1	3	0	0	1	0	1	0	5	0	0
14	24	2	1	0	0	0	41	100	200	250	300	2	300140390	1	3	0	0	1	0	1	0	5	0	0
14	25	2	1	0	0	0	41	100	200	250	300	2	300140390	1	3	0	0	1	0	1	0	5	0	0
15	0	2	1	0	188	0	0	1000	500	600	400	2	300110410	1	1	0	0	2	0	0	0	0	0	0
15	1	2	1	0	188	0	0	1000	500	600	400	2	300110410	1	1	0	0	2	0	0	0	0	0	0
15	2	2	1	0	188	0	0	1000	500	600	400	2	300110410	1	1	0	0	2	0	0	0	0	0	0
15	3	2	1	0	188	0	0	1000	500	600	400	2	300120420	1	1	0	0	2	0	0	0	0	0	0
15	4	2	1	0	188	0	0	1000	500	600	400	2	300120420	1	1	0	0	2	0	0	0	0	0	0
15	5	2	1	0	188	0	0	1000	500	600	400	2	300120420	1	1	0	0	2	0	0	0	0	0	0
15	6	2	1	0	188	0	0	1000	500	600	400	2	300140430	1	1	0	0	2	0	0	0	0	0	0
15	7	2	1	0	188	0	0	1000	500	600	400	2	300140430	1	1	0	0	2	0	0	0	0	0	0
15	8	2	1	0	188	0	0	1000	500	600	400	2	300140430	1	1	0	0	2	0	0	0	0	0	0
15	9	2	1	0	188	0	0	1000	500	600	400	2	300140440	1	1	0	0	2	0	0	0	0	0	0
15	10	2	1	0	188	0	0	1000	500	600	400	2	300140440	1	1	0	0	2	0	0	0	0	0	0
15	11	2	1	0	188	0	0	1000	500	600	400	2	300140440	1	1	0	0	2	0	0	0	0	0	0
15	12	2	1	0	188	0	0	1000	500	600	400	2	300140450	1	1	0	0	2	0	0	0	0	0	0
15	13	2	1	0	188	0	0	1000	500	600	400	2	300140450	1	1	0	0	2	0	0	0	0	0	0
15	14	2	1	0	188	0	0	1000	500	600	400	2	300140450	1	1	0	0	2	0	0	0	0	0	0
15	15	2	1	0	188	0	0	1000	500	600	400	2	300140460	1	1	0	0	2	0	0	0	0	0	0
15	16	2	1	0	188	0	0	1000	500	600	400	2	300140460	1	1	0	0	2	0	0	0	0	0	0
15	17	2	1	0	188	0	0	1000	500	600	400	2	300140460	1	1	0	0	2	0	0	0	0	0	0
15	18	2	1	0	188	0	0	1000	500	600	400	2	300140470	1	1	0	0	2	0	0	0	0	0	0
15	19	2	1	0	188	0	0	1000	500	600	400	2	300140470	1	1	0	0	2	0	0	0	0	0	0
15	20	2	1	0	188	0	0	1000	500	600	400	2	300140470	1	1	0	0	2	0	0	0	0	0	0
15	21	2	1	0	188	0	0	1000	500	600	400	2	300140480	1	1	0	0	2	0	0	0	0	0	0
15	22	2	1	0	188	0	0	1000	500	600	400	2	300140480	1	1	0	0	2	0	0	0	0	0	0
15	23	2	1	0	188	0	0	1000	500	600	400	2	300140480	1	1	0	0	2	0	0	0	0	0	0
15	24	2	1	0	188	0	0	1000	500	600	400	2	300140490	1	1	0	0	2	0	0	0	0	0	0
15	25	2	1	0	188	0	0	1000	500	600	400	2	300140490	1	1	0	0	2	0	0	0	0	0	0
16	0	2	1	0	0	63	0	500	1500	1000	800	2	300110410	1	2	0	0	1	0	0	0	1	0	0
16	1	2	1	0	0	63	0	500	1500	1000	800	2	300110410	1	2	0	0	1	0	0	0	1	0	0
16	2	2	1	0	0	63	0	500	1500	1000	800	2	300110410	1	2	0	0	1	0	0	0	1	0	0
16	3	2	1	0	0	63	0	500	1500	1000	800	2	300120420	1	2	0	0	1	0	0	0	1	0	0
16	4	2	1	0	0	63	0	500	1500	1000	800	2	300120420	1	2	0	0	1	0	0	0	1	0	0
16	5	2	1	0	0	63	0	500	1500	1000	800	2	300120420	1	2	0	0	1	0	0	0	1	0	0
16	6	2	1	0	0	63	0	500	1500	1000	800	2	300140430	1	2	0	0	1	0	0	0	1	0	0
16	7	2	1	0	0	63	0	500	1500	1000	800	2	300140430	1	2	0	0	1	0	0	0	1	0	0
16	8	2	1	0	0	63	0	500	1500	1000	800	2	300140430	1	2	0	0	1	0	0	0	1	0	0
16	9	2	1	0	0	63	0	500	1500	1000	800	2	300140440	1	2	0	0	1	0	0	0	1	0	0
16	10	2	1	0	0	63	0	500	1500	1000	800	2	300140440	1	2	0	0	1	0	0	0	1	0	0
16	11	2	1	0	0	63	0	500	1500	1000	800	2	300140440	1	2	0	0	1	0	0	0	1	0	0
16	12	2	1	0	0	63	0	500	1500	1000	800	2	300140450	1	2	0	0	1	0	0	0	1	0	0
16	13	2	1	0	0	63	0	500	1500	1000	800	2	300140450	1	2	0	0	1	0	0	0	1	0	0
16	14	2	1	0	0	63	0	500	1500	1000	800	2	300140450	1	2	0	0	1	0	0	0	1	0	0
16	15	2	1	0	0	63	0	500	1500	1000	800	2	300140460	1	2	0	0	1	0	0	0	1	0	0
16	16	2	1	0	0	63	0	500	1500	1000	800	2	300140460	1	2	0	0	1	0	0	0	1	0	0
16	17	2	1	0	0	63	0	500	1500	1000	800	2	300140460	1	2	0	0	1	0	0	0	1	0	0
16	18	2	1	0	0	63	0	500	1500	1000	800	2	300140470	1	2	0	0	1	0	0	0	1	0	0
16	19	2	1	0	0	63	0	500	1500	1000	800	2	300140470	1	2	0	0	1	0	0	0	1	0	0
16	20	2	1	0	0	63	0	500	1500	1000	800	2	300140470	1	2	0	0	1	0	0	0	1	0	0
16	21	2	1	0	0	63	0	500	1500	1000	800	2	300140480	1	2	0	0	1	0	0	0	1	0	0
16	22	2	1	0	0	63	0	500	1500	1000	800	2	300140480	1	2	0	0	1	0	0	0	1	0	0
16	23	2	1	0	0	63	0	500	1500	1000	800	2	300140480	1	2	0	0	1	0	0	0	1	0	0
16	24	2	1	0	0	63	0	500	1500	1000	800	2	300140490	1	2	0	0	1	0	0	0	1	0	0
16	25	2	1	0	0	63	0	500	1500	1000	800	2	300140490	1	2	0	0	1	0	0	0	1	0	0
17	0	2	1	0	0	0	41	100	200	250	300	2	300110410	1	3	0	0	1	0	0	0	5	0	0
17	1	2	1	0	0	0	41	100	200	250	300	2	300110410	1	3	0	0	1	0	0	0	5	0	0
17	2	2	1	0	0	0	41	100	200	250	300	2	300110410	1	3	0	0	1	0	0	0	5	0	0
17	3	2	1	0	0	0	41	100	200	250	300	2	300120420	1	3	0	0	1	0	1	0	5	0	0
17	4	2	1	0	0	0	41	100	200	250	300	2	300120420	1	3	0	0	1	0	1	0	5	0	0
17	5	2	1	0	0	0	41	100	200	250	300	2	300120420	1	3	0	0	1	0	1	0	5	0	0
17	6	2	1	0	0	0	41	100	200	250	300	2	300140430	1	3	0	0	1	0	1	0	5	0	0
17	7	2	1	0	0	0	41	100	200	250	300	2	300140430	1	3	0	0	1	0	1	0	5	0	0
17	8	2	1	0	0	0	41	100	200	250	300	2	300140430	1	3	0	0	1	0	1	0	5	0	0
17	9	2	1	0	0	0	41	100	200	250	300	2	300140440	1	3	0	0	1	0	1	0	5	0	0
17	10	2	1	0	0	0	41	100	200	250	300	2	300140440	1	3	0	0	1	0	1	0	5	0	0
17	11	2	1	0	0	0	41	100	200	250	300	2	300140440	1	3	0	0	1	0	1	0	5	0	0
17	12	2	1	0	0	0	41	100	200	250	300	2	300140450	1	3	0	0	1	0	1	0	5	0	0
17	13	2	1	0	0	0	41	100	200	250	300	2	300140450	1	3	0	0	1	0	1	0	5	0	0
17	14	2	1	0	0	0	41	100	200	250	300	2	300140450	1	3	0	0	1	0	1	0	5	0	0
17	15	2	1	0	0	0	41	100	200	250	300	2	300140460	1	3	0	0	1	0	1	0	5	0	0
17	16	2	1	0	0	0	41	100	200	250	300	2	300140460	1	3	0	0	1	0	1	0	5	0	0
17	17	2	1	0	0	0	41	100	200	250	300	2	300140460	1	3	0	0	1	0	1	0	5	0	0
17	18	2	1	0	0	0	41	100	200	250	300	2	300140470	1	3	0	0	1	0	1	0	5	0	0
17	19	2	1	0	0	0	41	100	200	250	300	2	300140470	1	3	0	0	1	0	1	0	5	0	0
17	20	2	1	0	0	0	41	100	200	250	300	2	300140470	1	3	0	0	1	0	1	0	5	0	0
17	21	2	1	0	0	0	41	100	200	250	300	2	300140480	1	3	0	0	1	0	1	0	5	0	0
17	22	2	1	0	0	0	41	100	200	250	300	2	300140480	1	3	0	0	1	0	1	0	5	0	0
17	23	2	1	0	0	0	41	100	200	250	300	2	300140480	1	3	0	0	1	0	1	0	5	0	0
17	24	2	1	0	0	0	41	100	200	250	300	2	300140490	1	3	0	0	1	0	1	0	5	0	0
17	25	2	1	0	0	0	41	100	200	250	300	2	300140490	1	3	0	0	1	0	1	0	5	0	0
18	0	2	1	0	188	0	0	1000	500	600	400	2	300110710	1	1	0	0	2	0	0	0	0	0	0
18	1	2	1	0	188	0	0	1000	500	600	400	2	300110710	1	1	0	0	2	0	0	0	0	0	0
18	2	2	1	0	188	0	0	1000	500	600	400	2	300120720	1	1	0	0	2	0	0	0	0	0	0
18	3	2	1	0	188	0	0	1000	500	600	400	2	300120720	1	1	0	0	2	0	0	0	0	0	0
18	4	2	1	0	188	0	0	1000	500	600	400	2	300120720	1	1	0	0	2	0	0	0	0	0	0
18	5	2	1	0	188	0	0	1000	500	600	400	2	300140730	1	1	0	0	2	0	0	0	0	0	0
18	6	2	1	0	188	0	0	1000	500	600	400	2	300140730	1	1	0	0	2	0	0	0	0	0	0
18	7	2	1	0	188	0	0	1000	500	600	400	2	300140730	1	1	0	0	2	0	0	0	0	0	0
18	8	2	1	0	188	0	0	1000	500	600	400	2	300140740	1	1	0	0	2	0	0	0	0	0	0
18	9	2	1	0	188	0	0	1000	500	600	400	2	300140740	1	1	0	0	2	0	0	0	0	0	0
18	10	2	1	0	188	0	0	1000	500	600	400	2	300140740	1	1	0	0	2	0	0	0	0	0	0
18	11	2	1	0	188	0	0	1000	500	600	400	2	300140750	1	1	0	0	2	0	0	0	0	0	0
18	12	2	1	0	188	0	0	1000	500	600	400	2	300140750	1	1	0	0	2	0	0	0	0	0	0
18	13	2	1	0	188	0	0	1000	500	600	400	2	300140750	1	1	0	0	2	0	0	0	0	0	0
