道具ID	兵甲坊等级	有效值	装备品阶	概率1	概率2	概率3	道具1	道具2	道具3	帮贡消耗	基础稀缺分数（每次打造增加这个积分的1~3倍）	基础上古分数（每次打造增加这个积分的1~3倍）	需要的稀缺分数	需要的上古分数 
32100130	20	1	3	57	35	8	300110330	300140330	300150330	1640	164	164	937	4100
32100140	1	1	4	57	35	8	300110340	300140340	300150340	6120	612	612	3497	15300
32100140	2	1	4	57	35	8	300110340	300140340	300150340	5920	592	592	3383	14800
32100140	3	1	4	57	35	8	300110340	300140340	300150340	5720	572	572	3269	14300
32100140	4	1	4	57	35	8	300110340	300140340	300150340	5520	552	552	3154	13800
32100140	5	1	4	57	35	8	300110340	300140340	300150340	5320	532	532	3040	13300
32100140	6	1	4	57	35	8	300110340	300140340	300150340	5120	512	512	2926	12800
32100140	7	1	4	57	35	8	300110340	300140340	300150340	4920	492	492	2811	12300
32100140	8	1	4	57	35	8	300110340	300140340	300150340	4720	472	472	2697	11800
32100140	9	1	4	57	35	8	300110340	300140340	300150340	4520	452	452	2583	11300
32100140	10	1	4	57	35	8	300110340	300140340	300150340	4320	432	432	2469	10800
32100140	11	1	4	57	35	8	300110340	300140340	300150340	4120	412	412	2354	10300
32100140	12	1	4	57	35	8	300110340	300140340	300150340	3920	392	392	2240	9800
32100140	13	1	4	57	35	8	300110340	300140340	300150340	3720	372	372	2126	9300
32100140	14	1	4	57	35	8	300110340	300140340	300150340	3520	352	352	2011	8800
32100140	15	1	4	57	35	8	300110340	300140340	300150340	3320	332	332	1897	8300
32100140	16	1	4	57	35	8	300110340	300140340	300150340	3120	312	312	1783	7800
32100140	17	1	4	57	35	8	300110340	300140340	300150340	2920	292	292	1669	7300
32100140	18	1	4	57	35	8	300110340	300140340	300150340	2720	272	272	1554	6800
32100140	19	1	4	57	35	8	300110340	300140340	300150340	2520	252	252	1440	6300
32100140	20	1	4	57	35	8	300110340	300140340	300150340	2320	232	232	1326	5800
32100150	1	1	5	57	35	8	300110350	300140350	300150350	9120	912	912	5211	22800
32100150	2	1	5	57	35	8	300110350	300140350	300150350	8820	882	882	5040	22050
32100150	3	1	5	57	35	8	300110350	300140350	300150350	8520	852	852	4869	21300
32100150	4	1	5	57	35	8	300110350	300140350	300150350	8220	822	822	4697	20550
32100150	5	1	5	57	35	8	300110350	300140350	300150350	7920	792	792	4526	19800
32100150	6	1	5	57	35	8	300110350	300140350	300150350	7620	762	762	4354	19050
32100150	7	1	5	57	35	8	300110350	300140350	300150350	7320	732	732	4183	18300
32100150	8	1	5	57	35	8	300110350	300140350	300150350	7020	702	702	4011	17550
32100150	9	1	5	57	35	8	300110350	300140350	300150350	6720	672	672	3840	16800
32100150	10	1	5	57	35	8	300110350	300140350	300150350	6420	642	642	3669	16050
32100150	11	1	5	57	35	8	300110350	300140350	300150350	6120	612	612	3497	15300
32100150	12	1	5	57	35	8	300110350	300140350	300150350	5820	582	582	3326	14550
32100150	13	1	5	57	35	8	300110350	300140350	300150350	5520	552	552	3154	13800
32100150	14	1	5	57	35	8	300110350	300140350	300150350	5220	522	522	2983	13050
32100150	15	1	5	57	35	8	300110350	300140350	300150350	4920	492	492	2811	12300
32100150	16	1	5	57	35	8	300110350	300140350	300150350	4620	462	462	2640	11550
32100150	17	1	5	57	35	8	300110350	300140350	300150350	4320	432	432	2469	10800
32100150	18	1	5	57	35	8	300110350	300140350	300150350	4020	402	402	2297	10050
32100150	19	1	5	57	35	8	300110350	300140350	300150350	3720	372	372	2126	9300
32100150	20	1	5	57	35	8	300110350	300140350	300150350	3420	342	342	1954	8550
32100160	1	1	6	57	35	8	300110360	300140360	300150360	13800	1380	1380	7886	34500
32100160	2	1	6	57	35	8	300110360	300140360	300150360	13340	1334	1334	7623	33350
32100160	3	1	6	57	35	8	300110360	300140360	300150360	12880	1288	1288	7360	32200
32100160	4	1	6	57	35	8	300110360	300140360	300150360	12420	1242	1242	7097	31050
32100160	5	1	6	57	35	8	300110360	300140360	300150360	11960	1196	1196	6834	29900
32100160	6	1	6	57	35	8	300110360	300140360	300150360	11500	1150	1150	6571	28750
32100160	7	1	6	57	35	8	300110360	300140360	300150360	11040	1104	1104	6309	27600
32100160	8	1	6	57	35	8	300110360	300140360	300150360	10580	1058	1058	6046	26450
32100160	9	1	6	57	35	8	300110360	300140360	300150360	10120	1012	1012	5783	25300
32100160	10	1	6	57	35	8	300110360	300140360	300150360	9660	966	966	5520	24150
32100160	11	1	6	57	35	8	300110360	300140360	300150360	9200	920	920	5257	23000
32100160	12	1	6	57	35	8	300110360	300140360	300150360	8740	874	874	4994	21850
32100160	13	1	6	57	35	8	300110360	300140360	300150360	8280	828	828	4731	20700
32100160	14	1	6	57	35	8	300110360	300140360	300150360	7820	782	782	4469	19550
32100160	15	1	6	57	35	8	300110360	300140360	300150360	7360	736	736	4206	18400
32100160	16	1	6	57	35	8	300110360	300140360	300150360	6900	690	690	3943	17250
32100160	17	1	6	57	35	8	300110360	300140360	300150360	6440	644	644	3680	16100
32100160	18	1	6	57	35	8	300110360	300140360	300150360	5980	598	598	3417	14950
32100160	19	1	6	57	35	8	300110360	300140360	300150360	5520	552	552	3154	13800
32100160	20	1	6	57	35	8	300110360	300140360	300150360	5060	506	506	2891	12650
32100170	1	1	7	57	35	8	300110370	300140370	300150370	19800	1980	1980	11314	49500
32100170	2	1	7	57	35	8	300110370	300140370	300150370	19140	1914	1914	10937	47850
32100170	3	1	7	57	35	8	300110370	300140370	300150370	18480	1848	1848	10560	46200
32100170	4	1	7	57	35	8	300110370	300140370	300150370	17820	1782	1782	10183	44550
32100170	5	1	7	57	35	8	300110370	300140370	300150370	17160	1716	1716	9806	42900
32100170	6	1	7	57	35	8	300110370	300140370	300150370	16500	1650	1650	9429	41250
32100170	7	1	7	57	35	8	300110370	300140370	300150370	15840	1584	1584	9051	39600
32100170	8	1	7	57	35	8	300110370	300140370	300150370	15180	1518	1518	8674	37950
32100170	9	1	7	57	35	8	300110370	300140370	300150370	14520	1452	1452	8297	36300
32100170	10	1	7	57	35	8	300110370	300140370	300150370	13860	1386	1386	7920	34650
32100170	11	1	7	57	35	8	300110370	300140370	300150370	13200	1320	1320	7543	33000
32100170	12	1	7	57	35	8	300110370	300140370	300150370	12540	1254	1254	7166	31350
32100170	13	1	7	57	35	8	300110370	300140370	300150370	11880	1188	1188	6789	29700
32100170	14	1	7	57	35	8	300110370	300140370	300150370	11220	1122	1122	6411	28050
32100170	15	1	7	57	35	8	300110370	300140370	300150370	10560	1056	1056	6034	26400
32100170	16	1	7	57	35	8	300110370	300140370	300150370	9900	990	990	5657	24750
32100170	17	1	7	57	35	8	300110370	300140370	300150370	9240	924	924	5280	23100
32100170	18	1	7	57	35	8	300110370	300140370	300150370	8580	858	858	4903	21450
32100170	19	1	7	57	35	8	300110370	300140370	300150370	7920	792	792	4526	19800
32100170	20	1	7	57	35	8	300110370	300140370	300150370	7260	726	726	4149	18150
32100180	1	1	8	57	35	8	300110380	300140380	300150380	29640	2964	2964	16937	74100
32100180	2	1	8	57	35	8	300110380	300140380	300150380	28650	2865	2865	16371	71625
32100180	3	1	8	57	35	8	300110380	300140380	300150380	27660	2766	2766	15806	69150
32100180	4	1	8	57	35	8	300110380	300140380	300150380	26670	2667	2667	15240	66675
32100180	5	1	8	57	35	8	300110380	300140380	300150380	25680	2568	2568	14674	64200
32100180	6	1	8	57	35	8	300110380	300140380	300150380	24690	2469	2469	14109	61725
32100180	7	1	8	57	35	8	300110380	300140380	300150380	23700	2370	2370	13543	59250
32100180	8	1	8	57	35	8	300110380	300140380	300150380	22710	2271	2271	12977	56775
32100180	9	1	8	57	35	8	300110380	300140380	300150380	21720	2172	2172	12411	54300
32100180	10	1	8	57	35	8	300110380	300140380	300150380	20730	2073	2073	11846	51825
32100180	11	1	8	57	35	8	300110380	300140380	300150380	19740	1974	1974	11280	49350
32100180	12	1	8	57	35	8	300110380	300140380	300150380	18750	1875	1875	10714	46875
32100180	13	1	8	57	35	8	300110380	300140380	300150380	17760	1776	1776	10149	44400
32100180	14	1	8	57	35	8	300110380	300140380	300150380	16770	1677	1677	9583	41925
32100180	15	1	8	57	35	8	300110380	300140380	300150380	15780	1578	1578	9017	39450
32100180	16	1	8	57	35	8	300110380	300140380	300150380	14790	1479	1479	8451	36975
32100180	17	1	8	57	35	8	300110380	300140380	300150380	13800	1380	1380	7886	34500
32100180	18	1	8	57	35	8	300110380	300140380	300150380	12810	1281	1281	7320	32025
32100180	19	1	8	57	35	8	300110380	300140380	300150380	11820	1182	1182	6754	29550
32100180	20	1	8	57	35	8	300110380	300140380	300150380	10830	1083	1083	6189	27075
32100190	1	1	9	57	35	8	300110390	300140390	300150390	47040	4704	4704	26880	117600
32100190	2	1	9	57	35	8	300110390	300140390	300150390	45470	4547	4547	25983	113675
32100190	3	1	9	57	35	8	300110390	300140390	300150390	43900	4390	4390	25086	109750
32100190	4	1	9	57	35	8	300110390	300140390	300150390	42330	4233	4233	24189	105825
32100190	5	1	9	57	35	8	300110390	300140390	300150390	40760	4076	4076	23291	101900
32100190	6	1	9	57	35	8	300110390	300140390	300150390	39190	3919	3919	22394	97975
32100190	7	1	9	57	35	8	300110390	300140390	300150390	37620	3762	3762	21497	94050
32100190	8	1	9	57	35	8	300110390	300140390	300150390	36050	3605	3605	20600	90125
32100190	9	1	9	57	35	8	300110390	300140390	300150390	34480	3448	3448	19703	86200
32100190	10	1	9	57	35	8	300110390	300140390	300150390	32910	3291	3291	18806	82275
32100190	11	1	9	57	35	8	300110390	300140390	300150390	31340	3134	3134	17909	78350
32100190	12	1	9	57	35	8	300110390	300140390	300150390	29770	2977	2977	17011	74425
32100190	13	1	9	57	35	8	300110390	300140390	300150390	28200	2820	2820	16114	70500
32100190	14	1	9	57	35	8	300110390	300140390	300150390	26630	2663	2663	15217	66575
32100190	15	1	9	57	35	8	300110390	300140390	300150390	25060	2506	2506	14320	62650
32100190	16	1	9	57	35	8	300110390	300140390	300150390	23490	2349	2349	13423	58725
32100190	17	1	9	57	35	8	300110390	300140390	300150390	21920	2192	2192	12526	54800
32100190	18	1	9	57	35	8	300110390	300140390	300150390	20350	2035	2035	11629	50875
32100190	19	1	9	57	35	8	300110390	300140390	300150390	18780	1878	1878	10731	46950
32100190	20	1	9	57	35	8	300110390	300140390	300150390	17210	1721	1721	9834	43025
42100120	1	1	2	50	40	10	300110420	300120420	300130420	2400	240	240	1200	4800
42100120	2	1	2	50	40	10	300110420	300120420	300130420	2300	230	230	1150	4600
42100120	3	1	2	50	40	10	300110420	300120420	300130420	2200	220	220	1100	4400
42100120	4	1	2	50	40	10	300110420	300120420	300130420	2100	210	210	1050	4200
42100120	5	1	2	50	40	10	300110420	300120420	300130420	2000	200	200	1000	4000
42100120	6	1	2	50	40	10	300110420	300120420	300130420	1900	190	190	950	3800
42100120	7	1	2	50	40	10	300110420	300120420	300130420	1800	180	180	900	3600
42100120	8	1	2	50	40	10	300110420	300120420	300130420	1700	170	170	850	3400
42100120	9	1	2	50	40	10	300110420	300120420	300130420	1600	160	160	800	3200
42100120	10	1	2	50	40	10	300110420	300120420	300130420	1500	150	150	750	3000
42100120	11	1	2	50	40	10	300110420	300120420	300130420	1400	140	140	700	2800
42100120	12	1	2	50	40	10	300110420	300120420	300130420	1300	130	130	650	2600
42100120	13	1	2	50	40	10	300110420	300120420	300130420	1200	120	120	600	2400
42100120	14	1	2	50	40	10	300110420	300120420	300130420	1100	110	110	550	2200
42100120	15	1	2	50	40	10	300110420	300120420	300130420	1000	100	100	500	2000
42100120	16	1	2	50	40	10	300110420	300120420	300130420	900	90	90	450	1800
42100120	17	1	2	50	40	10	300110420	300120420	300130420	800	80	80	400	1600
42100120	18	1	2	50	40	10	300110420	300120420	300130420	700	70	70	350	1400
42100120	19	1	2	50	40	10	300110420	300120420	300130420	600	60	60	300	1200
42100120	20	1	2	50	40	10	300110420	300120420	300130420	500	50	50	250	1000
42100130	1	1	3	57	35	8	300110430	300140430	300150430	3900	390	390	2229	9750
42100130	2	1	3	57	35	8	300110430	300140430	300150430	3740	374	374	2137	9350
42100130	3	1	3	57	35	8	300110430	300140430	300150430	3580	358	358	2046	8950
42100130	4	1	3	57	35	8	300110430	300140430	300150430	3420	342	342	1954	8550
42100130	5	1	3	57	35	8	300110430	300140430	300150430	3260	326	326	1863	8150
42100130	6	1	3	57	35	8	300110430	300140430	300150430	3100	310	310	1771	7750
42100130	7	1	3	57	35	8	300110430	300140430	300150430	2940	294	294	1680	7350
42100130	8	1	3	57	35	8	300110430	300140430	300150430	2780	278	278	1589	6950
42100130	9	1	3	57	35	8	300110430	300140430	300150430	2620	262	262	1497	6550
42100130	10	1	3	57	35	8	300110430	300140430	300150430	2460	246	246	1406	6150
42100130	11	1	3	57	35	8	300110430	300140430	300150430	2300	230	230	1314	5750
42100130	12	1	3	57	35	8	300110430	300140430	300150430	2140	214	214	1223	5350
42100130	13	1	3	57	35	8	300110430	300140430	300150430	1980	198	198	1131	4950
42100130	14	1	3	57	35	8	300110430	300140430	300150430	1820	182	182	1040	4550
42100130	15	1	3	57	35	8	300110430	300140430	300150430	1660	166	166	949	4150
42100130	16	1	3	57	35	8	300110430	300140430	300150430	1500	150	150	857	3750
42100130	17	1	3	57	35	8	300110430	300140430	300150430	1340	134	134	766	3350
42100130	18	1	3	57	35	8	300110430	300140430	300150430	1180	118	118	674	2950
42100130	19	1	3	57	35	8	300110430	300140430	300150430	1020	102	102	583	2550
42100130	20	1	3	57	35	8	300110430	300140430	300150430	860	86	86	491	2150
42100140	1	1	4	57	35	8	300110440	300140440	300150440	5100	510	510	2914	12750
42100140	2	1	4	57	35	8	300110440	300140440	300150440	4900	490	490	2800	12250
42100140	3	1	4	57	35	8	300110440	300140440	300150440	4700	470	470	2686	11750
42100140	4	1	4	57	35	8	300110440	300140440	300150440	4500	450	450	2571	11250
42100140	5	1	4	57	35	8	300110440	300140440	300150440	4300	430	430	2457	10750
42100140	6	1	4	57	35	8	300110440	300140440	300150440	4100	410	410	2343	10250
42100140	7	1	4	57	35	8	300110440	300140440	300150440	3900	390	390	2229	9750
42100140	8	1	4	57	35	8	300110440	300140440	300150440	3700	370	370	2114	9250
42100140	9	1	4	57	35	8	300110440	300140440	300150440	3500	350	350	2000	8750
42100140	10	1	4	57	35	8	300110440	300140440	300150440	3300	330	330	1886	8250
42100140	11	1	4	57	35	8	300110440	300140440	300150440	3100	310	310	1771	7750
42100140	12	1	4	57	35	8	300110440	300140440	300150440	2900	290	290	1657	7250
42100140	13	1	4	57	35	8	300110440	300140440	300150440	2700	270	270	1543	6750
42100140	14	1	4	57	35	8	300110440	300140440	300150440	2500	250	250	1429	6250
42100140	15	1	4	57	35	8	300110440	300140440	300150440	2300	230	230	1314	5750
42100140	16	1	4	57	35	8	300110440	300140440	300150440	2100	210	210	1200	5250
42100140	17	1	4	57	35	8	300110440	300140440	300150440	1900	190	190	1086	4750
42100140	18	1	4	57	35	8	300110440	300140440	300150440	1700	170	170	971	4250
42100140	19	1	4	57	35	8	300110440	300140440	300150440	1500	150	150	857	3750
42100140	20	1	4	57	35	8	300110440	300140440	300150440	1300	130	130	743	3250
42100150	1	1	5	57	35	8	300110450	300140450	300150450	7600	760	760	4343	19000
42100150	2	1	5	57	35	8	300110450	300140450	300150450	7300	730	730	4171	18250
42100150	3	1	5	57	35	8	300110450	300140450	300150450	7000	700	700	4000	17500
42100150	4	1	5	57	35	8	300110450	300140450	300150450	6700	670	670	3829	16750
42100150	5	1	5	57	35	8	300110450	300140450	300150450	6400	640	640	3657	16000
42100150	6	1	5	57	35	8	300110450	300140450	300150450	6100	610	610	3486	15250
42100150	7	1	5	57	35	8	300110450	300140450	300150450	5800	580	580	3314	14500
42100150	8	1	5	57	35	8	300110450	300140450	300150450	5500	550	550	3143	13750
42100150	9	1	5	57	35	8	300110450	300140450	300150450	5200	520	520	2971	13000
42100150	10	1	5	57	35	8	300110450	300140450	300150450	4900	490	490	2800	12250
42100150	11	1	5	57	35	8	300110450	300140450	300150450	4600	460	460	2629	11500
42100150	12	1	5	57	35	8	300110450	300140450	300150450	4300	430	430	2457	10750
42100150	13	1	5	57	35	8	300110450	300140450	300150450	4000	400	400	2286	10000
42100150	14	1	5	57	35	8	300110450	300140450	300150450	3700	370	370	2114	9250
42100150	15	1	5	57	35	8	300110450	300140450	300150450	3400	340	340	1943	8500
42100150	16	1	5	57	35	8	300110450	300140450	300150450	3100	310	310	1771	7750
42100150	17	1	5	57	35	8	300110450	300140450	300150450	2800	280	280	1600	7000
42100150	18	1	5	57	35	8	300110450	300140450	300150450	2500	250	250	1429	6250
42100150	19	1	5	57	35	8	300110450	300140450	300150450	2200	220	220	1257	5500
42100150	20	1	5	57	35	8	300110450	300140450	300150450	1900	190	190	1086	4750
42100160	1	1	6	57	35	8	300110460	300140460	300150460	11500	1150	1150	6571	28750
42100160	2	1	6	57	35	8	300110460	300140460	300150460	11040	1104	1104	6309	27600
42100160	3	1	6	57	35	8	300110460	300140460	300150460	10580	1058	1058	6046	26450
42100160	4	1	6	57	35	8	300110460	300140460	300150460	10120	1012	1012	5783	25300
42100160	5	1	6	57	35	8	300110460	300140460	300150460	9660	966	966	5520	24150
42100160	6	1	6	57	35	8	300110460	300140460	300150460	9200	920	920	5257	23000
42100160	7	1	6	57	35	8	300110460	300140460	300150460	8740	874	874	4994	21850
42100160	8	1	6	57	35	8	300110460	300140460	300150460	8280	828	828	4731	20700
42100160	9	1	6	57	35	8	300110460	300140460	300150460	7820	782	782	4469	19550
42100160	10	1	6	57	35	8	300110460	300140460	300150460	7360	736	736	4206	18400
42100160	11	1	6	57	35	8	300110460	300140460	300150460	6900	690	690	3943	17250
42100160	12	1	6	57	35	8	300110460	300140460	300150460	6440	644	644	3680	16100
42100160	13	1	6	57	35	8	300110460	300140460	300150460	5980	598	598	3417	14950
42100160	14	1	6	57	35	8	300110460	300140460	300150460	5520	552	552	3154	13800
42100160	15	1	6	57	35	8	300110460	300140460	300150460	5060	506	506	2891	12650
42100160	16	1	6	57	35	8	300110460	300140460	300150460	4600	460	460	2629	11500
42100160	17	1	6	57	35	8	300110460	300140460	300150460	4140	414	414	2366	10350
42100160	18	1	6	57	35	8	300110460	300140460	300150460	3680	368	368	2103	9200
42100160	19	1	6	57	35	8	300110460	300140460	300150460	3220	322	322	1840	8050
42100160	20	1	6	57	35	8	300110460	300140460	300150460	2760	276	276	1577	6900
42100170	1	1	7	57	35	8	300110470	300140470	300150470	16500	1650	1650	9429	41250
42100170	2	1	7	57	35	8	300110470	300140470	300150470	15840	1584	1584	9051	39600
42100170	3	1	7	57	35	8	300110470	300140470	300150470	15180	1518	1518	8674	37950
42100170	4	1	7	57	35	8	300110470	300140470	300150470	14520	1452	1452	8297	36300
42100170	5	1	7	57	35	8	300110470	300140470	300150470	13860	1386	1386	7920	34650
42100170	6	1	7	57	35	8	300110470	300140470	300150470	13200	1320	1320	7543	33000
