强化规则ID(1位颜色，1位类型，2位部位<0武器，1衣服，2腰带，3裤子，4手套，5项链，6戒指，7徽章，8头盔，9鞋子>，1位流水)	有效标志	强化等级	等级限制	消耗货币类型(0不耗货币，200经验，201修为，202金币，203绑金，204元宝，205绑元)<填0的时候，不会扣除货币，但仍然会根据消耗货币数量字段去做累积积分的计算，以便做强化继承>	消耗货币数量<同时也是计算继承时需要用的累积积分>	消耗道具ID	消耗道具数量	提升比例系数(万分比)	剑客提升固定值1	剑客提升固定值2	剑客提升固定值3	御灵提升固定值4	御灵提升固定值5	御灵提升固定值6	刀客提升固定值7	刀客提升固定值8	刀客提升固定值9	弓手提升固定值10	弓手提升固定值11	弓手提升固定值12	强化成功率	成功率增量	强化暴击率	强化激活主键	强化激活副键	增加战力值	基础概率作假系数1	基础概率作假系数2	基础概率作假系数3	基础概率作假系数4	基础概率作假系数5	基础概率作假系数6	基础概率作假系数7	基础概率作假系数8	基础概率作假系数9	基础概率作假系数10	失败加成作假系数1	失败加成作假系数2	失败加成作假系数3	失败加成作假系数4	失败加成作假系数5	失败加成作假系数6	失败加成作假系数7	失败加成作假系数8	失败加成作假系数9	失败加成作假系数10	必成积分阈值	下级激活属性显示(如果不是-1，要配置强化激活显示的下级等级) 
10040	1	3	10	203	750	400400100	2	1800	35	0	0	35	0	0	35	0	0	35	0	0	10000	1000	0	0	0	72	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	4	10	203	900	400400100	2	2400	46	0	0	46	0	0	46	0	0	46	0	0	10000	1000	0	0	0	96	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	5	40	203	1100	400400100	2	3000	58	0	0	58	0	0	58	0	0	58	0	0	9000	1000	0	0	0	120	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	6	40	203	1200	400400100	2	3600	70	0	0	70	0	0	70	0	0	70	0	0	8500	1000	0	0	0	154	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	7	40	203	1400	400400100	2	4200	81	0	0	81	0	0	81	0	0	81	0	0	8500	1000	0	0	0	188	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	8	40	203	1500	400400100	2	4800	93	0	0	93	0	0	93	0	0	93	0	0	8000	1000	0	0	0	222	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	9	40	203	1700	400400100	2	5400	105	0	0	105	0	0	105	0	0	105	0	0	8000	1000	0	0	0	255	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	10	40	203	1800	400400100	2	6000	116	0	0	116	0	0	116	0	0	116	0	0	7500	1000	0	0	0	289	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	11	40	203	2500	400400100	2	6600	128	0	0	128	0	0	128	0	0	128	0	0	7500	1000	0	0	0	331	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	12	40	203	3300	400400100	2	7200	140	0	0	140	0	0	140	0	0	140	0	0	7000	1000	0	0	0	373	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	13	40	203	4000	400400100	2	7800	151	0	0	151	0	0	151	0	0	151	0	0	7000	1000	0	0	0	415	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	14	40	203	4800	400400100	2	8400	163	0	0	163	0	0	163	0	0	163	0	0	6000	1000	0	0	0	457	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	2500	10000	10000	10000	10000	10000	10000	10000	2000	-1
10040	1	15	40	203	5500	400400100	2	9000	175	0	0	175	0	0	175	0	0	175	0	0	6000	1000	0	0	0	498	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	13000	10000	10000	2500	10000	10000	10000	10000	10000	10000	2000	-1
10040	1	16	40	203	6300	400400100	2	9600	186	0	0	186	0	0	186	0	0	186	0	0	5000	1000	0	0	0	540	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	12000	10000	10000	5000	10000	10000	10000	10000	10000	10000	2000	-1
10040	1	17	40	203	7000	400400100	2	10200	198	0	0	198	0	0	198	0	0	198	0	0	5000	1000	0	0	0	582	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	12000	10000	10000	5000	10000	10000	10000	10000	10000	10000	2000	-1
10040	1	18	40	203	7800	400400100	2	10800	210	0	0	210	0	0	210	0	0	210	0	0	4000	1000	0	0	0	624	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	11333	10000	10000	6667	3333	3333	3333	3333	3333	3333	2000	-1
10040	1	19	40	203	8500	400400100	2	11400	221	0	0	221	0	0	221	0	0	221	0	0	4000	1000	0	0	0	666	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	11333	10000	10000	6667	3333	3333	3333	3333	3333	3333	2000	-1
10040	1	20	40	203	9000	400400101	2	12000	233	0	0	233	0	0	233	0	0	233	0	0	10000	1000	0	0	0	708	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	21	40	203	9500	400400101	2	12600	248	0	0	248	0	0	248	0	0	248	0	0	10000	1000	0	0	0	778	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	22	40	203	10000	400400101	2	13200	264	0	0	264	0	0	264	0	0	264	0	0	9000	1000	0	0	0	849	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	46000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	23	40	203	11000	400400101	2	13800	279	0	0	279	0	0	279	0	0	279	0	0	9000	1000	0	0	0	920	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	46000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	24	40	203	11000	400400101	2	14400	294	0	0	294	0	0	294	0	0	294	0	0	8000	1000	0	0	0	990	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	26000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	25	50	203	12000	400400101	2	15000	310	0	0	310	0	0	310	0	0	310	0	0	8000	1000	0	0	0	1061	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	42000	18000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	26	50	203	12000	400400101	2	15600	325	0	0	325	0	0	325	0	0	325	0	0	7000	1000	0	0	0	1131	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	28667	14667	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	27	50	203	13000	400400101	2	16200	340	0	0	340	0	0	340	0	0	340	0	0	7000	1000	0	0	0	1202	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	28667	14667	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	28	50	203	13000	400400101	2	16800	356	0	0	356	0	0	356	0	0	356	0	0	6000	1000	0	0	0	1273	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	22000	13000	10000	10000	2500	10000	10000	10000	10000	10000	2000	-1
10040	1	29	50	203	14000	400400101	2	17400	371	0	0	371	0	0	371	0	0	371	0	0	6000	1000	0	0	0	1343	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	22000	13000	10000	10000	2500	10000	10000	10000	10000	10000	2000	-1
10040	1	30	60	203	15000	400400101	2	18000	386	0	0	386	0	0	386	0	0	386	0	0	5000	1000	0	0	0	1414	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	10000	10000	2000	-1
10040	1	31	60	203	16000	400400101	2	18600	404	0	0	404	0	0	404	0	0	404	0	0	5000	1000	0	0	0	1550	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	10000	10000	2000	-1
10040	1	32	60	203	16000	400400101	2	19200	422	0	0	422	0	0	422	0	0	422	0	0	4000	1000	0	0	0	1685	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	16667	12667	10000	10000	6667	3333	3333	3333	3333	3333	2000	-1
10040	1	33	60	203	17000	400400101	2	19800	440	0	0	440	0	0	440	0	0	440	0	0	4000	1000	0	0	0	1821	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	16667	12667	10000	10000	6667	3333	3333	3333	3333	3333	2000	-1
10040	1	34	60	203	18000	400400101	2	20400	458	0	0	458	0	0	458	0	0	458	0	0	3000	1000	0	0	0	1957	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	14286	11714	10000	10000	7857	5714	5714	5714	5714	5714	2000	-1
10040	1	35	70	203	19000	400400101	2	21000	476	0	0	476	0	0	476	0	0	476	0	0	3000	1000	0	0	0	2093	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	14286	13429	10857	10000	10000	7857	5714	5714	5714	5714	2000	-1
10040	1	36	70	203	19000	400400101	2	21600	494	0	0	494	0	0	494	0	0	494	0	0	2500	1000	0	0	0	2229	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	11875	10000	10000	10000	7813	6250	6250	6250	6250	3000	-1
10040	1	37	70	203	20000	400400101	2	22200	512	0	0	512	0	0	512	0	0	512	0	0	2500	1000	0	0	0	2365	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	11875	10000	10000	10000	7813	6250	6250	6250	6250	3000	-1
10040	1	38	70	203	21000	400400101	2	22800	530	0	0	530	0	0	530	0	0	530	0	0	2000	1000	0	0	0	2501	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	12000	10500	10000	10000	8750	7500	7500	7500	7500	3000	-1
10040	1	39	70	203	22000	400400101	2	23400	548	0	0	548	0	0	548	0	0	548	0	0	2000	1000	0	0	0	2636	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	12000	10500	10000	10000	8750	7500	7500	7500	7500	3000	-1
10040	1	40	1080	203	25000	400400102	2	24000	566	0	0	566	0	0	566	0	0	566	0	0	10000	1000	0	0	0	2772	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	41	1080	203	27000	400400102	2	24600	588	0	0	588	0	0	588	0	0	588	0	0	10000	1000	0	0	0	3004	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	42	1080	203	28000	400400102	2	25200	609	0	0	609	0	0	609	0	0	609	0	0	9000	1000	0	0	0	3236	0	0	6000	10000	10000	15000	20000	20000	20000	20000	100000	100000	46000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	43	1080	203	30000	400400102	2	25800	630	0	0	630	0	0	630	0	0	630	0	0	9000	1000	0	0	0	3467	0	0	6000	10000	10000	15000	20000	20000	20000	20000	100000	100000	46000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	44	1080	203	31000	400400102	2	26400	652	0	0	652	0	0	652	0	0	652	0	0	8000	1000	0	0	0	3699	0	0	6000	10000	10000	15000	20000	20000	20000	20000	50000	50000	26000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	45	1090	203	33000	400400102	2	27000	673	0	0	673	0	0	673	0	0	673	0	0	8000	1000	0	0	0	3930	0	0	2000	8000	10000	10000	15000	20000	20000	20000	50000	50000	42000	18000	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	46	1090	203	34000	400400102	2	27600	694	0	0	694	0	0	694	0	0	694	0	0	7000	1000	0	0	0	4162	0	0	2000	8000	10000	10000	15000	20000	20000	20000	33333	33333	28667	14667	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	47	1090	203	36000	400400102	2	28200	716	0	0	716	0	0	716	0	0	716	0	0	7000	1000	0	0	0	4394	0	0	2000	8000	10000	10000	15000	20000	20000	20000	33333	33333	28667	14667	10000	10000	10000	10000	10000	10000	1000	-1
10040	1	48	1090	203	37000	400400102	2	28800	737	0	0	737	0	0	737	0	0	737	0	0	6000	1000	0	0	0	4625	0	0	2000	8000	10000	10000	15000	20000	20000	20000	25000	25000	22000	13000	10000	10000	2500	10000	10000	10000	2000	-1
10040	1	49	1090	203	39000	400400102	2	29400	758	0	0	758	0	0	758	0	0	758	0	0	6000	1000	0	0	0	4857	0	0	2000	8000	10000	10000	15000	20000	20000	20000	25000	25000	22000	13000	10000	10000	2500	10000	10000	10000	2000	-1
10040	1	50	2100	203	43000	400400102	2	30000	780	0	0	780	0	0	780	0	0	780	0	0	5000	1000	0	0	0	5088	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	2000	-1
10040	1	51	2100	203	45000	400400102	2	30600	805	0	0	805	0	0	805	0	0	805	0	0	5000	1000	0	0	0	5474	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	2000	-1
10040	1	52	2100	203	48000	400400102	2	31200	830	0	0	830	0	0	830	0	0	830	0	0	4000	1000	0	0	0	5860	0	0	0	6000	10000	10000	15000	20000	20000	20000	16667	16667	16667	12667	10000	10000	6667	3333	3333	3333	2000	-1
10040	1	53	2100	203	50000	400400102	2	31800	855	0	0	855	0	0	855	0	0	855	0	0	4000	1000	0	0	0	6246	0	0	0	6000	10000	10000	15000	20000	20000	20000	16667	16667	16667	12667	10000	10000	6667	3333	3333	3333	2000	-1
10040	1	54	2100	203	53000	400400102	2	32400	880	0	0	880	0	0	880	0	0	880	0	0	3000	1000	0	0	0	6632	0	0	0	6000	10000	10000	15000	20000	20000	20000	14286	14286	14286	11714	10000	10000	7857	5714	5714	5714	2000	-1
10040	1	55	2110	203	55000	400400102	2	33000	905	0	0	905	0	0	905	0	0	905	0	0	3000	1000	0	0	0	7018	0	0	0	2000	8000	10000	10000	15000	20000	20000	14286	14286	14286	13429	10857	10000	10000	7857	5714	5714	2000	-1
10040	1	56	2110	203	58000	400400102	2	33600	930	0	0	930	0	0	930	0	0	930	0	0	2500	1000	0	0	0	7404	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	11875	10000	10000	10000	7813	6250	6250	3000	-1
10040	1	57	2110	203	60000	400400102	2	34200	955	0	0	955	0	0	955	0	0	955	0	0	2500	1000	0	0	0	7790	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	11875	10000	10000	10000	7813	6250	6250	3000	-1
10040	1	58	2110	203	63000	400400102	2	34800	980	0	0	980	0	0	980	0	0	980	0	0	2000	1000	0	0	0	8176	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	12000	10500	10000	10000	8750	7500	7500	3000	-1
10040	1	59	2110	203	65000	400400102	2	35400	1005	0	0	1005	0	0	1005	0	0	1005	0	0	2000	1000	0	0	0	8562	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	12000	10500	10000	10000	8750	7500	7500	3000	-1
10040	1	60	3120	203	73000	400400103	2	36000	1030	0	0	1030	0	0	1030	0	0	1030	0	0	10000	1000	0	0	0	8948	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	61	3120	203	76000	400400103	2	36600	1059	0	0	1059	0	0	1059	0	0	1059	0	0	10000	1000	0	0	0	9587	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	62	3120	203	79000	400400103	2	37200	1088	0	0	1088	0	0	1088	0	0	1088	0	0	9000	1000	0	0	0	10225	0	0	0	0	6000	10000	10000	15000	20000	20000	100000	100000	100000	100000	46000	10000	10000	10000	10000	10000	1000	-1
10040	1	63	3120	203	82000	400400103	2	37800	1118	0	0	1118	0	0	1118	0	0	1118	0	0	9000	1000	0	0	0	10863	0	0	0	0	6000	10000	10000	15000	20000	20000	100000	100000	100000	100000	46000	10000	10000	10000	10000	10000	1000	-1
10040	1	64	3120	203	85000	400400103	2	38400	1147	0	0	1147	0	0	1147	0	0	1147	0	0	8000	1000	0	0	0	11502	0	0	0	0	6000	10000	10000	15000	20000	20000	50000	50000	50000	50000	26000	10000	10000	10000	10000	10000	1000	-1
10040	1	65	3130	203	88000	400400103	2	39000	1176	0	0	1176	0	0	1176	0	0	1176	0	0	8000	1000	0	0	0	12140	0	0	0	0	2000	8000	10000	10000	15000	20000	50000	50000	50000	50000	42000	18000	10000	10000	10000	10000	1000	-1
10040	1	66	3130	203	91000	400400103	2	39600	1206	0	0	1206	0	0	1206	0	0	1206	0	0	7000	1000	0	0	0	12778	0	0	0	0	2000	8000	10000	10000	15000	20000	33333	33333	33333	33333	28667	14667	10000	10000	10000	10000	1000	-1
10040	1	67	3130	203	94000	400400103	2	40200	1235	0	0	1235	0	0	1235	0	0	1235	0	0	7000	1000	0	0	0	13417	0	0	0	0	2000	8000	10000	10000	15000	20000	33333	33333	33333	33333	28667	14667	10000	10000	10000	10000	1000	-1
10040	1	68	3130	203	97000	400400103	2	40800	1264	0	0	1264	0	0	1264	0	0	1264	0	0	6000	1000	0	0	0	14055	0	0	0	0	2000	8000	10000	10000	15000	20000	25000	25000	25000	25000	22000	13000	10000	10000	2500	10000	2000	-1
10040	1	69	3130	203	100000	400400103	2	41400	1294	0	0	1294	0	0	1294	0	0	1294	0	0	6000	1000	0	0	0	14694	0	0	0	0	2000	8000	10000	10000	15000	20000	25000	25000	25000	25000	22000	13000	10000	10000	2500	10000	2000	-1
10040	1	70	4140	203	110000	400400103	2	42000	1323	0	0	1323	0	0	1323	0	0	1323	0	0	5000	1000	0	0	0	15332	0	0	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	2000	-1
10040	1	71	4140	203	110000	400400103	2	42600	1365	0	0	1365	0	0	1365	0	0	1365	0	0	5000	1000	0	0	0	16489	0	0	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	2000	-1
10040	1	72	4140	203	120000	400400103	2	43200	1406	0	0	1406	0	0	1406	0	0	1406	0	0	4000	1000	0	0	0	17647	0	0	0	0	0	6000	10000	10000	15000	20000	16667	16667	16667	16667	16667	12667	10000	10000	6667	3333	2000	-1
10040	1	73	4140	203	120000	400400103	2	43800	1448	0	0	1448	0	0	1448	0	0	1448	0	0	4000	1000	0	0	0	18804	0	0	0	0	0	6000	10000	10000	15000	20000	16667	16667	16667	16667	16667	12667	10000	10000	6667	3333	2000	-1
10040	1	74	4140	203	130000	400400103	2	44400	1490	0	0	1490	0	0	1490	0	0	1490	0	0	3000	1000	0	0	0	19961	0	0	0	0	0	6000	10000	10000	15000	20000	14286	14286	14286	14286	14286	11714	10000	10000	7857	5714	2000	-1
10040	1	75	4150	203	130000	400400103	2	45000	1531	0	0	1531	0	0	1531	0	0	1531	0	0	3000	1000	0	0	0	21119	0	0	0	0	0	2000	8000	10000	10000	15000	14286	14286	14286	14286	14286	13429	10857	10000	10000	7857	2000	-1
10040	1	76	4150	203	130000	400400103	2	45600	1573	0	0	1573	0	0	1573	0	0	1573	0	0	2500	1000	0	0	0	22276	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	11875	10000	10000	10000	7813	3000	-1
10040	1	77	4150	203	140000	400400103	2	46200	1615	0	0	1615	0	0	1615	0	0	1615	0	0	2500	1000	0	0	0	23433	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	11875	10000	10000	10000	7813	3000	-1
10040	1	78	4150	203	140000	400400103	2	46800	1656	0	0	1656	0	0	1656	0	0	1656	0	0	2000	1000	0	0	0	24591	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	12000	10500	10000	10000	8750	3000	-1
10040	1	79	4150	203	150000	400400103	2	47400	1698	0	0	1698	0	0	1698	0	0	1698	0	0	2000	1000	0	0	0	25748	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	12000	10500	10000	10000	8750	3000	-1
10040	1	80	5160	203	150000	400400104	2	48000	1740	0	0	1740	0	0	1740	0	0	1740	0	0	10000	1000	0	0	0	26906	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	81	5160	203	150000	400400104	2	48600	1830	0	0	1830	0	0	1830	0	0	1830	0	0	10000	1000	0	0	0	29732	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10040	1	82	5160	203	160000	400400104	2	49200	1920	0	0	1920	0	0	1920	0	0	1920	0	0	9000	1000	0	0	0	32558	0	0	0	0	0	0	6000	10000	10000	10000	100000	100000	100000	100000	100000	100000	46000	10000	10000	10000	1000	-1
10040	1	83	5160	203	160000	400400104	2	49800	2011	0	0	2011	0	0	2011	0	0	2011	0	0	9000	1000	0	0	0	35384	0	0	0	0	0	0	6000	10000	10000	10000	100000	100000	100000	100000	100000	100000	46000	10000	10000	10000	1000	-1
10040	1	84	5160	203	170000	400400104	2	50400	2101	0	0	2101	0	0	2101	0	0	2101	0	0	8000	1000	0	0	0	38210	0	0	0	0	0	0	6000	10000	10000	10000	50000	50000	50000	50000	50000	50000	26000	10000	10000	10000	1000	-1
10040	1	85	5170	203	170000	400400104	2	51000	2191	0	0	2191	0	0	2191	0	0	2191	0	0	8000	1000	0	0	0	41036	0	0	0	0	0	0	2000	8000	10000	10000	50000	50000	50000	50000	50000	50000	42000	18000	10000	10000	1000	-1
10040	1	86	5170	203	170000	400400104	2	51600	2282	0	0	2282	0	0	2282	0	0	2282	0	0	7000	1000	0	0	0	43862	0	0	0	0	0	0	2000	8000	10000	10000	33333	33333	33333	33333	33333	33333	28667	14667	10000	10000	1000	-1
10040	1	87	5170	203	180000	400400104	2	52200	2372	0	0	2372	0	0	2372	0	0	2372	0	0	7000	1000	0	0	0	46688	0	0	0	0	0	0	2000	8000	10000	10000	33333	33333	33333	33333	33333	33333	28667	14667	10000	10000	1000	-1
10040	1	88	5170	203	180000	400400104	2	52800	2462	0	0	2462	0	0	2462	0	0	2462	0	0	6000	1000	0	0	0	49514	0	0	0	0	0	0	2000	8000	10000	10000	25000	25000	25000	25000	25000	25000	22000	13000	10000	10000	2000	-1
10040	1	89	5170	203	190000	400400104	2	53400	2553	0	0	2553	0	0	2553	0	0	2553	0	0	6000	1000	0	0	0	52340	0	0	0	0	0	0	2000	8000	10000	10000	25000	25000	25000	25000	25000	25000	22000	13000	10000	10000	2000	-1
10040	1	90	6180	203	190000	400400104	2	54000	2643	0	0	2643	0	0	2643	0	0	2643	0	0	5000	1000	0	0	0	55166	0	0	0	0	0	0	0	6000	10000	10000	20000	20000	20000	20000	20000	20000	20000	14000	10000	10000	2000	-1
10040	1	91	6180	203	190000	400400104	2	54600	2775	0	0	2775	0	0	2775	0	0	2775	0	0	5000	1000	0	0	0	60817	0	0	0	0	0	0	0	6000	10000	10000	20000	20000	20000	20000	20000	20000	20000	14000	10000	10000	2000	-1
10040	1	92	6180	203	200000	400400104	2	55200	2907	0	0	2907	0	0	2907	0	0	2907	0	0	4000	1000	0	0	0	66467	0	0	0	0	0	0	0	6000	10000	10000	16667	16667	16667	16667	16667	16667	16667	12667	10000	10000	2000	-1
10040	1	93	6180	203	200000	400400104	2	55800	3039	0	0	3039	0	0	3039	0	0	3039	0	0	4000	1000	0	0	0	72118	0	0	0	0	0	0	0	6000	10000	10000	16667	16667	16667	16667	16667	16667	16667	12667	10000	10000	2000	-1
10040	1	94	6180	203	210000	400400104	2	56400	3171	0	0	3171	0	0	3171	0	0	3171	0	0	3000	1000	0	0	0	77768	0	0	0	0	0	0	0	6000	10000	10000	14286	14286	14286	14286	14286	14286	14286	11714	10000	10000	2000	-1
10040	1	95	6190	203	210000	400400104	2	57000	3303	0	0	3303	0	0	3303	0	0	3303	0	0	3000	1000	0	0	0	83419	0	0	0	0	0	0	0	2000	8000	10000	14286	14286	14286	14286	14286	14286	14286	13429	10857	10000	2000	-1
10040	1	96	6190	203	210000	400400104	2	57600	3435	0	0	3435	0	0	3435	0	0	3435	0	0	2500	1000	0	0	0	89070	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	11875	10000	10000	3000	-1
10040	1	97	6190	203	220000	400400104	2	58200	3567	0	0	3567	0	0	3567	0	0	3567	0	0	2500	1000	0	0	0	94720	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	11875	10000	10000	3000	-1
10040	1	98	6190	203	220000	400400104	2	58800	3699	0	0	3699	0	0	3699	0	0	3699	0	0	2000	1000	0	0	0	100371	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	12000	10500	10000	3000	-1
10040	1	99	6190	203	230000	400400104	2	59400	3831	0	0	3831	0	0	3831	0	0	3831	0	0	2000	1000	0	0	0	106021	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	12000	10500	10000	3000	-1
10040	1	100	-1	0	230000	0	0	60000	3963	0	0	3963	0	0	3963	0	0	3963	0	0	0	1000	0	0	0	111672	0	0	0	0	0	0	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10050	1	0	10	203	450	400400100	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10050	1	1	10	203	680	400400100	3	600	11	0	0	11	0	0	11	0	0	11	0	0	10000	1000	0	0	0	23	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10050	1	2	10	203	900	400400100	3	1200	23	0	0	23	0	0	23	0	0	23	0	0	10000	1000	0	0	0	47	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10050	1	3	10	203	1100	400400100	3	1800	35	0	0	35	0	0	35	0	0	35	0	0	10000	1000	0	0	0	70	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10050	1	4	10	203	1400	400400100	3	2400	46	0	0	46	0	0	46	0	0	46	0	0	10000	1000	0	0	0	93	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10050	1	5	40	203	1600	400400100	3	3000	58	0	0	58	0	0	58	0	0	58	0	0	9000	1000	0	0	0	117	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10050	1	6	40	203	1800	400400100	3	3600	70	0	0	70	0	0	70	0	0	70	0	0	8500	1000	0	0	0	150	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
