任务ID（1-1279为一次性任务）	有效标志位	子任务ID	任务类型（1正常模式，2客户端模式，指引、奇遇、全隐藏模式这几个待定）	任务模式（来源：1经文,2神树，3课程表，4剑池，5灵宠，6出国，7帮派工资，8帮派任务1，9帮派任务2，10帮派任务3，11帮派任务4，12帮派任务5，13修仙之路,14奇遇任务(指引型),15奇遇任务(选择型)，16师徒任务）	任务模式（时间：0一次性任务，1日常任务，2周常任务，3月常任务）	任务模式（接取来源-位域：0无，1NPC，2面板，4道具）	所属环ID	模式参数	领取任务状态限制表主键，填0则不会读取	消耗条件主键，填0则不会读取	奖励ID主键，填0则不会读取	任务名字	可接任务描述	已接任务描述	可交任务描述	整个任务描述	领取任务对白ID	提交任务对白ID	领取任务脚本ID	完成任务脚本ID	完成任务的模式：0表示或条件，1表示与条件（注意：如果是或条件的话，空条件类型的参数2要是1，否则会一接就完成的情况）	完成任务条件：（1杀怪，2通关副本，3完成成就，4境界要求，5诵读经文，6采集多少次，7是客户端采集，8获得道具，9完成次数限制，10装备加工，11技能加工，12由服务器通关客户端副本，13灵宠注入灵元几次，14提交名剑X次，15通关指定类型客户端副本X次<2为观灵阁，8是精英历练>，16获得经文残页X次，17等级提升，18参与指定类型副本，19每日通关封魔塔层数（重置也算）），20重铸卡牌（无用），21杀敌/助攻,22抽奖(参数1:1青铜,2白银,3黄金)，23悬赏（条件为0，进度为1），24好友个数（参数1：需要角色身上的好友数量，25客户端触发服务器进度，26帮派竞拍物品成功次数，27购买某个商店多少个物品  参数1：商店ID，28帮派分红多少元宝，29开启修炼，30打造装备，31灵宠招募，参数2次数，32升级宝石，参数2次数，33合成魂装，参数2次数，34精炼多少次，35卡牌重铸多少次，36卡牌洗练多少次，37灵宠培养，38灵宠重铸，39购买聚宝盆）	完成任务条件1参数1	完成任务条件1参数2	完成任务条件1参数3	任务条件1的描述	任务条件1触发的脚本	完成条件2	完成条件2参数1	完成条件2参数2	完成条件2参数3	完成条件2描述	完成条件2脚本	完成条件3	完成条件3参数1	完成条件3参数2	完成条件3参数3	完成条件3描述	完成条件3脚本	完成条件4	完成条件4参数1	完成条件4参数2	完成条件4参数3	完成条件4描述	完成条件4脚本	完成条件5	完成条件5参数1	完成条件5参数2	完成条件5参数3	完成条件5描述	完成条件5脚本	可重复次数（仅针对可循环任务）	接任务NPC（默认）	交任务NPC（默认）	接任务地图（默认公共地图及第一阵营）	交任务地图（默认公共地图及第一阵营）	任务预给奖励	任务回收ID（消耗ID）	状态限制ID（仅在这个状态内可提交）	任务类型(0主线，1支线，2日常，3课程表，4灵宠，5教院，6指引）	只能接一个任务	是否可放弃任务（0不可以，1可以）	师徒值邮件ID	奖励师德值	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	任务目标1npcid	任务目标1地图	任务目标1x	任务目标1y	任务目标1z	任务目标2npcid	任务目标2地图	任务目标2x	任务目标2y	任务目标2z	任务目标3npcid	任务目标3地图	任务目标3x	任务目标3y	任务目标3z	可提交时触发脚本ID	不自动去做	不自动去交	任务自动读秒（大于0的则为默认读秒时间，读秒仅用于自动领取任务和自动领取任务奖励，等于0则不自动读秒）	目标1寻路后触发脚本	目标2寻路后触发脚本	目标3寻路后触发脚本	任务显示优先级	是否显示特殊奖励	环任务脚本（仅用在环任务上，切记）	接任务NPC（阵营2）	接任务地图（第二阵营）	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPC（阵营2）	交任务地图（第二阵营）	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	接任务NPC（阵营3）	接任务地图（第二阵营）	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPC（阵营3）	交任务地图（第二阵营）	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	接任务上报	交任务上报 
117	1	118	1	0	0	0	0	0	10011701	0	10011701	观灵会的开始	了解规则	空	点击领取奖励	文试先行，然后是武试。观灵会的文试由考试官出题，然后回答相应的答案即可。	0	0	0	11703	0	0	0	0	0	了解规则	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036058	0	13	0	0	0	0	0	0	0	0	0	0	0	451.03	29.78	482.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1036058	13	451.03	29.78	482.91	0	0	0	0	0	1036058	13	451.03	29.78	482.91	131600	131610
118	1	204	1	0	0	0	0	0	10011801	0	10011801	文试	参加文试	空	点击领取奖励	这白宁辰为人虽然可恶，却也是学富五车。尘生自小跟随云逍观主学遍世间之书，这白宁辰却和尘生不相上下。	0	0	11801	11802	0	0	0	0	0	参加文试	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036078	0	13	0	0	0	0	0	0	0	0	0	425.46	33.63	462.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	1036078	13	425.46	33.63	462.88	0	0	0	0	0	1036078	13	425.46	33.63	462.88	0	0	0	0	0	131700	131710
204	1	119	1	0	0	0	0	0	10020401	0	10020401	等级提升	等级提升至80级	空	点击领取奖励	等级提升至80级。	0	0	0	0	1	17	0	80	0	等级提升至80级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131800	131810
119	1	120	2	0	0	0	0	0	10011901	0	10011901	帝江的幻境	保护尘生音一	空	点击领取奖励	白宁辰原来是帝江那边的人，引得帝江出现并施展幻境，试探一下尘生是否就是当年那个余孽。	0	0	0	11901	0	0	0	0	0	保护尘生音一	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036045	0	13	0	0	0	0	0	0	0	0	0	0	0	405	33.75	471.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1036045	13	405	33.75	471.3	0	0	0	0	0	1036045	13	405	33.75	471.3	131900	131910
120	1	121	1	0	0	0	0	0	10012001	0	10012001	幻境迷林	进入幻境	空	点击领取奖励	小小遇到被挡在门外的音一，了解到帝江与尘生的关系后，便也偷偷跟在尘生旁边，被帝江一同传来这幻境了。	0	0	12001	0	0	0	0	0	0	进入幻境	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036048	1036048	1051	1051	0	0	0	0	0	0	0	0	478.41	20.09196	451.23	478.41	20.09196	451.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	1036048	1051	478.41	20.09196	451.23	1036048	1051	478.41	20.09196	451.23	1036048	1051	478.41	20.09196	451.23	1036048	1051	478.41	20.09196	451.23	132000	132010
121	1	0	2	0	0	0	0	0	10012101	0	10012101	解谜幻境	消灭幻境妖兽	空	点击领取奖励	众人深陷迷宫，未有破除各方的阵法，找寻正确的出路，方可离开这幻境迷林。	0	0	12101	12102	1	1	8002005	1	0	消灭幻境妖兽	SoloNpcManager.CallBlackMonster(105100004)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10048	0	1051	0	0	0	0	0	0	0	0	0	0	0	480.23	20.09	502.45	8002005	1051	483.64	20.09	472.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	10048	1051	480.23	20.09	502.45	0	0	0	0	0	10048	1051	480.23	20.09	502.45	132100	132110
122	1	123	2	0	0	0	0	0	10012201	0	10012201	破解幻境	离开迷林	空	点击领取奖励	尘生终于想到破解之法，协同众人闯出幻境迷林，虽然花了不少时间，但能破解帝江的幻境也算是一件好事。	0	0	12201	0	0	0	0	0	0	离开迷林	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036001	0	1051	0	0	0	0	0	0	0	0	0	513.27	20.09	502.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	1036001	1051	513.27	20.09	502.48	0	0	0	0	0	1036001	1051	513.27	20.09	502.48	0	0	0	0	0	132200	132210
123	1	206	2	0	0	0	0	0	10012301	0	10012301	白宁辰的威胁	了解武试	空	点击领取奖励	白宁辰就在外面等着我们，口出狂言说要在武试中废了尘生。尘生自从上次命轮破境后，便再无起色，让人担心。	0	0	0	0	1	1	10001	1	0	了解武试	LogicScriptManager.TriggerScript(12301)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036045	0	13	0	0	0	0	0	0	0	0	0	0	0	405	33.75	475.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1036045	13	405	33.75	475.3	0	0	0	0	0	1036045	13	405	33.75	475.3	132300	132310
206	1	1165	1	0	0	0	0	0	10020601	0	10020601	等级提升	等级提升至1转64	空	点击领取奖励	等级提升到1转64级。	0	0	0	0	1	3	762	1	0	等级提升至1转64级	LogicScriptManager.TriggerScript(20601)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132400	132410
1165	1	1166	1	0	0	0	0	0	10116501	0	10116501	历练	提升实力	空	点击领取奖励	告知师父在三合殿中发生的事情，师父让我们好好提升实力暗中保护长生，也需要进一步观察帝江的行动。	0	116501	0	0	0	0	0	0	0	提升实力	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10071	0	10	0	0	0	0	0	0	0	0	0	0	0	523	341.7068	711.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	10071	10	523	341.7068	711.4	0	0	0	0	0	10071	10	523	341.7068	711.4	132500	132510
1166	1	1167	1	0	0	0	0	0	10116601	0	10116601	城外杀敌	消灭叛军	空	点击领取奖励	城外叛军越来越多，此事已引起城中注意，叛军之患必须根除！	0	116601	0	0	1	1	10111	20	0	消灭叛军	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10071	0	10	0	0	0	0	0	0	0	0	0	0	0	523	341.7068	711.4	10111	10	296.071	298.9601	516.4206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	10071	10	523	341.7068	711.4	0	0	0	0	0	10071	10	523	341.7068	711.4	132600	132610
1167	1	1168	1	0	0	0	0	0	10116701	0	10116701	团队的重要	暗中保护尘生	空	点击领取奖励	武试虽然是一对一的决斗，但可以在比武之前和众人一同交流分析以及分享对手的招式路数。	0	116701	0	0	0	0	0	0	0	暗中保护尘生	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011005	0	10	0	0	0	0	0	0	0	0	0	0	0	510.08	341.86	697.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1011005	10	510.08	341.86	697.43	0	0	0	0	0	1011005	10	510.08	341.86	697.43	132700	132710
1168	1	1230	1	0	0	0	0	0	10116801	0	10116801	灵宠招募	扩大灵宠数量	空	点击领取奖励	拥有灵宠越多，就有更多的灵宠可以用来上阵，从而获得更强大的属性。	0	0	0	0	1	3	754	1	0	拥有5个以上灵宠	PartnerBuyPanel.OpenPanel()	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132800	132810
1230	1	124	1	0	0	0	0	0	10123001	0	10123001	等级提升	等级提升至1转67级	空	点击领取奖励	等级提升到1转67级。	0	0	0	0	1	3	763	1	0	等级提升至1转67级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132900	132910
124	1	0	2	0	0	0	0	0	10012401	0	10012401	武试	准备武试	空	点击领取奖励	观灵会武试正式开始，这次武试的场所临时改变在尘阁，据说是帝江的主意。	0	0	0	0	0	0	0	0	0	准备武试	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036057	0	13	0	0	0	0	0	0	0	0	0	0	0	446.75	30.11	471.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1036057	13	446.75	30.11	471.33	0	0	0	0	0	1036057	13	446.75	30.11	471.33	133000	133010
125	1	126	2	0	0	0	0	0	10012501	0	10012501	海选之战	击败刘轻水	空	点击领取奖励	海选之战终于开始了，首先对阵的是大大他们兽族的远亲刘轻水	0	0	12501	12503	1	1	10001	1	0	击败刘轻水	LogicScriptManager.TriggerScript(12502)	1	1052011	1	0	对战刘轻水	LogicScriptManager.TriggerScript(12504)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052004	1052001	1052	1052	0	0	0	0	0	0	0	0	64.47	0.9418825	67.61	51.9	0.9418825	50.87	0	0	0	0	0	1052011	1052	59.62	0.94	57.99	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	1052004	1052	64.47	0.9418825	67.61	1052001	1052	51.9	0.9418825	50.87	1052004	1052	64.47	0.9418825	67.61	1052001	1052	51.9	0.9418825	50.87	133100	133110
126	1	127	2	0	0	0	0	0	10012601	0	10012601	十六强之战	击败云帆	空	点击领取奖励	文试从上千人中筛选出数百人，这武试海选留下的十六人，各个都是武艺超群且博学广闻，不可轻敌。	0	12603	0	0	1	1	10001	1	0	击败云帆	LogicScriptManager.TriggerScript(12601)	1	1052012	1	0	击败云帆	LogicScriptManager.TriggerScript(12602)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052020	0	1052	0	0	0	0	0	0	0	0	0	0	0	49.6	0.9418825	54.5	0	0	0	0	0	1052012	1052	59.58	0.94	60.45	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1052020	1052	49.6	0.9418825	54.5	0	0	0	0	0	1052020	1052	49.6	0.9418825	54.5	133200	133210
127	1	128	2	0	0	0	0	0	10012701	0	10012701	八强之战	击败崔全石	空	点击领取奖励	尘生和慕萧辰目前都很顺利的晋级了，同样顺利晋级的还有那个白宁辰。	0	0	0	0	1	1	10001	1	0	击败崔全石	LogicScriptManager.TriggerScript(12701)	1	1052015	1	0	战胜崔全石	LogicScriptManager.TriggerScript(12702)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052015	1052	57.89	0.94	59.15	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133300	133310
128	1	0	2	0	0	0	0	0	10012801	0	10012801	小小的决断	对话小小	空	点击领取奖励	小小的功力竟不在尘生之下，在三场对决之后提出了自己对剑诀的理解。	0	0	0	12801	0	0	0	0	0	对话小小	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052007	0	1052	0	0	0	0	0	0	0	0	0	0	0	61.59	0.9418825	49.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1052007	1052	61.59	0.9418825	49.81	0	0	0	0	0	1052007	1052	61.59	0.9418825	49.81	133400	133410
129	1	0	2	0	0	0	0	0	10012901	0	10012901	四强之战	四强之战	空	点击领取奖励	慕萧辰对阵白宁辰，竟然败了。可是白宁辰的实力看起来并不高，怎么会打败慕萧辰，难道是帝江暗中帮忙么？	0	0	12901	0	1	1	10001	1	0	四强之战	LogicScriptManager.TriggerScript(12902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052003	1052006	1052	1052	0	0	0	0	0	0	0	0	49.6	0.9418825	54.5	59.97	0.9418825	68.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	1052003	1052	49.6	0.9418825	54.5	1052006	1052	59.97	0.9418825	68.15	1052003	1052	49.6	0.9418825	54.5	1052006	1052	59.97	0.9418825	68.15	133500	133510
209	1	130	1	0	0	0	0	0	10020901	0	10020901	等级提升	等级提升到1转70级	空	点击领取奖励	将等级提升到1转70级	0	0	0	0	1	3	764	1	0	等级提升到1转70级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133600	133610
130	1	0	2	0	0	0	0	0	10013001	0	10013001	半决赛	击败温宁生	空	点击领取奖励	白宁辰顺利晋级到决赛之中，只有击败这温宁生，尘生才可在决赛中与白宁辰一决高下。	0	0	0	0	1	1	10001	1	0	赛前交谈	LogicScriptManager.TriggerScript(13001)	1	1052013	1	0	击败温宁生	LogicScriptManager.TriggerScript(13003)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052013	1052	56.5	0.94	60.8	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133700	133710
131	1	0	2	0	0	0	0	0	10013101	0	10013101	舒缓压力	对话尘生	空	点击领取奖励	最后一刻了，众人都将自己的剑诀分享出来，探讨白宁辰的剑招路数，给予尘生帮助。	0	0	13101	0	0	0	0	0	0	对话尘生	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133800	133810
132	1	133	2	0	0	0	0	0	10013201	0	10013201	决战	击败白宁辰	空	点击领取奖励	尘生以命相搏，终于将白宁辰击败了，夺得观灵会的一甲。然而尘生这时也已经脱力了。	0	0	13201	0	1	1	1052014	1	0	击败白宁辰	LogicScriptManager.TriggerScript(13202)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052001	0	1052	0	0	0	0	0	0	0	0	0	51.9	0.9418825	50.87	0	0	0	1052014	1052	56.51	0.94	57.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	1052001	1052	51.9	0.9418825	50.87	0	0	0	0	0	1052001	1052	51.9	0.9418825	50.87	0	0	0	0	0	133900	133910
133	1	134	2	0	0	0	0	0	10013301	0	10013301	帝江的正式会面	对话帝江	空	点击领取奖励	尘生已是观灵会一甲，但帝江目前已经确认尘生就是烛九阴的余孽，碍于一些原因暂时不能贸然出手。	0	0	0	13301	0	0	0	0	0	对话帝江	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036045	0	13	0	0	0	0	0	0	0	0	0	0	0	404.86	33.74	473.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	1036045	13	404.86	33.74	473.48	0	0	0	0	0	1036045	13	404.86	33.74	473.48	134000	134010
134	1	1229	2	0	0	0	0	0	10013401	0	10013401	鬼族军士的求助	对话鬼族军士	空	点击领取奖励	终于回到星月阁了，前面两个人包裹得非常严实，竟然是魔族的军士？但他们自称是鬼族，前来求取音一的帮助。	0	0	0	13401	0	0	0	0	0	对话鬼族军士	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10021	0	10	0	0	0	0	0	0	0	0	0	0	0	758.6	313.8	703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88888	0	0	0	0	0	0	0	10021	10	758.6	313.8	703.1	0	0	0	0	0	10021	10	758.6	313.8	703.1	134100	134110
1229	1	358	1	0	0	0	0	0	10122901	0	10122901	等级提升	等级提升至1转74级	空	点击领取奖励	将等级提升到1转74级	0	0	0	0	1	3	765	1	0	等级提升至1转74级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134300	134310
358	1	359	1	0	0	0	0	0	10035801	0	10035801	等级提升	等级提升至1转77级	空	点击领取奖励	等级提升至1转77级	0	0	0	0	1	3	766	1	0	等级提升至1转77级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134400	134410
359	1	360	1	0	0	0	0	0	10035901	0	10035901	等级提升	等级提升至1转80级	空	点击领取奖励	等级提升至1转80级	0	0	0	0	1	3	2642	1	0	等级提升至1转80级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134500	134510
1254	1	1201	2	0	0	0	0	0	10125401	0	10125401	了解卡牌	了解卡牌	空	点击领取奖励	卡牌功能开启，多多修炼卡牌，也是提升能力的一种方式。	0	0	0	0	1	1	10001	1	0	了解卡牌	LogicScriptManager.TriggerScript(125401)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125402	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140000	140010
1201	1	0	1	0	0	0	0	0	10120101	0	10120101	卡牌重铸	任意卡牌重铸1次	空	点击领取奖励	卡牌为您提供了更高的修为，试试将任意卡牌重铸到完美吧。	0	0	0	0	1	35	0	1	0	任意卡牌重铸1次	LogicScriptManager.TriggerScript(120101)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140100	140110
1258	1	0	1	0	0	0	0	0	10125801	0	10125801	卡牌升星	卡牌升星到2星	空	点击领取奖励	卡牌升到2星，属性提升，更加强大。	0	0	0	0	1	3	720	1	0	卡牌升星到2星	LogicScriptManager.TriggerScript(125801)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140200	140210
1259	1	0	1	0	0	0	0	0	10125901	0	10125901	卡牌洗炼	进行卡牌洗炼1次	空	点击领取奖励	卡牌洗炼可以增加按照百分比增加卡牌属性，试试将您的卡牌洗炼一次吧。	0	0	0	0	1	36	0	1	0	进行卡牌洗炼1次	LogicScriptManager.TriggerScript(125901)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140300	140310
360	1	361	1	0	0	0	0	0	10036001	0	10036001	等级提升	等级提升至1转84级	空	点击领取奖励	等级提升至1转84级	0	0	0	0	1	3	2643	1	0	等级提升至1转84级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134600	134610
361	1	362	1	0	0	0	0	0	10036101	0	10036101	等级提升	等级提升至1转87级	空	点击领取奖励	等级提升至1转87级	0	0	0	0	1	3	2644	1	0	等级提升至1转87级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134700	134710
362	1	363	1	0	0	0	0	0	10036201	0	10036201	等级提升	等级提升至1转90级	空	点击领取奖励	等级提升至1转90级	0	0	0	0	1	3	2645	1	0	等级提升至1转90级	SourcePanel.Show(6,123902)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134800	134810
