时装ID	阶级	外观分类（10套装，11武器，12挂件，13灵宝，14头发，15坐骑，16光环）	职业	激活条件（状态限制）	激活消耗	魅力值	附加属性	特殊颜色1	颜色1状态	颜色1消耗	特殊颜色2	颜色2状态	颜色2消耗	特殊颜色3	颜色3状态	颜色3消耗	特殊颜色4	颜色4状态	颜色4消耗	特殊颜色5	颜色5状态	颜色5消耗	特殊颜色6	颜色6状态	颜色6消耗	特殊颜色7	颜色7状态	颜色7消耗	特殊颜色8	颜色8状态	颜色8消耗	特殊颜色9	颜色9状态	颜色9消耗	附加特效1	特效1状态	附加特效2	特效2状态	过期提醒提前时间	过期提醒邮件ID	是否可染色（0不可，1可以）	名称	外观ID	说明	颜色	男图标（后面要改名成ImageId_male）	女图标	镜头朝向	镜头距离	镜头偏移X	镜头偏移Y	镜头偏移Z	可见状态限制
1001001	5	15	0	0	101501	252	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2144	0	白帝	0	阴蚀族养育的凶兽，可日行千里。	2	riding00_002	riding00_002	0	0	0	0	0	0
1001003	1	15	0	0	101502	50	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2145	0	灵狐	0	青丘修炼至九尾的狐仙，疾行如风。	2	riding00_011	riding00_011	0	0	0	0	0	0
1001003	2	15	0	0	101502	75	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2145	0	灵狐	0	青丘修炼至九尾的狐仙，疾行如风。	2	riding00_011	riding00_011	0	0	0	0	0	0
1001003	3	15	0	0	101502	112	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2145	0	灵狐	0	青丘修炼至九尾的狐仙，疾行如风。	2	riding00_011	riding00_011	0	0	0	0	0	0
1001003	4	15	0	0	101502	168	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2145	0	灵狐	0	青丘修炼至九尾的狐仙，疾行如风。	2	riding00_011	riding00_011	0	0	0	0	0	0
1001003	5	15	0	0	101502	252	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2145	0	灵狐	0	青丘修炼至九尾的狐仙，疾行如风。	2	riding00_011	riding00_011	0	0	0	0	0	0
1001004	1	15	0	0	101503	80	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2146	0	黑毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	3	riding00_012	riding00_012	0	0	0	0	0	0
1001004	2	15	0	0	101503	120	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2146	0	黑毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	3	riding00_012	riding00_012	0	0	0	0	0	0
1001004	3	15	0	0	101503	180	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2146	0	黑毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	3	riding00_012	riding00_012	0	0	0	0	0	0
1001004	4	15	0	0	101503	270	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2146	0	黑毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	3	riding00_012	riding00_012	0	0	0	0	0	0
1001004	5	15	0	0	101503	405	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2146	0	黑毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	3	riding00_012	riding00_012	0	0	0	0	0	0
1001005	1	15	0	0	101504	50	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2147	0	白毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	2	riding00_013	riding00_013	0	0	0	0	0	0
1001005	2	15	0	0	101504	75	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2147	0	白毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	2	riding00_013	riding00_013	0	0	0	0	0	0
1001005	3	15	0	0	101504	112	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2147	0	白毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	2	riding00_013	riding00_013	0	0	0	0	0	0
1001005	4	15	0	0	101504	168	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2147	0	白毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	2	riding00_013	riding00_013	0	0	0	0	0	0
1001005	5	15	0	0	101504	252	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2147	0	白毛羊驼	0	大隐隐于市，流传在市井中的神兽，可日行千里。	2	riding00_013	riding00_013	0	0	0	0	0	0
1001006	1	15	0	0	101505	80	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2148	0	紫毛雪兔	0	嫦娥玉兔的嫡系，已传承八百年	3	riding00_015	riding00_015	0	0	0	0	0	0
1001006	2	15	0	0	101505	120	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2148	0	紫毛雪兔	0	嫦娥玉兔的嫡系，已传承八百年	3	riding00_015	riding00_015	0	0	0	0	0	0
1001006	3	15	0	0	101505	180	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2148	0	紫毛雪兔	0	嫦娥玉兔的嫡系，已传承八百年	3	riding00_015	riding00_015	0	0	0	0	0	0
1001006	4	15	0	0	101505	270	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2148	0	紫毛雪兔	0	嫦娥玉兔的嫡系，已传承八百年	3	riding00_015	riding00_015	0	0	0	0	0	0
1001006	5	15	0	0	101505	405	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2148	0	紫毛雪兔	0	嫦娥玉兔的嫡系，已传承八百年	3	riding00_015	riding00_015	0	0	0	0	0	0
1001007	1	15	0	0	101506	50	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2149	0	雪兔	0	嫦娥玉兔的嫡系，已传承八百年	2	riding00_016	riding00_016	0	0	0	0	0	0
1001007	2	15	0	0	101506	75	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2149	0	雪兔	0	嫦娥玉兔的嫡系，已传承八百年	2	riding00_016	riding00_016	0	0	0	0	0	0
1001007	3	15	0	0	101506	112	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2149	0	雪兔	0	嫦娥玉兔的嫡系，已传承八百年	2	riding00_016	riding00_016	0	0	0	0	0	0
1001007	4	15	0	0	101506	168	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2149	0	雪兔	0	嫦娥玉兔的嫡系，已传承八百年	2	riding00_016	riding00_016	0	0	0	0	0	0
1001007	5	15	0	0	101506	252	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2149	0	雪兔	0	嫦娥玉兔的嫡系，已传承八百年	2	riding00_016	riding00_016	0	0	0	0	0	0
1001008	1	15	0	0	101507	200	81001040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2150	0	怒焰麒麟	0	你想被我的角戳穿么？	3	riding00_006	riding00_006	0	0	0	0	0	0
1001008	2	15	0	0	101507	300	81001040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2150	0	怒焰麒麟	0	你想被我的角戳穿么？	3	riding00_006	riding00_006	0	0	0	0	0	0
1001008	3	15	0	0	101507	450	81001040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2150	0	怒焰麒麟	0	你想被我的角戳穿么？	3	riding00_006	riding00_006	0	0	0	0	0	0
1001008	4	15	0	0	101507	675	81001040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2150	0	怒焰麒麟	0	你想被我的角戳穿么？	3	riding00_006	riding00_006	0	0	0	0	0	0
1001008	5	15	0	0	101507	1012	81001040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2150	0	怒焰麒麟	0	你想被我的角戳穿么？	3	riding00_006	riding00_006	0	0	0	0	0	0
1001009	1	15	0	0	101516	50	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2151	0	素月	0	逐风而行，天下名马。	2	riding00_018	riding00_018	0	0	0	0	0	0
1001009	2	15	0	0	101516	75	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2151	0	素月	0	逐风而行，天下名马。	2	riding00_018	riding00_018	0	0	0	0	0	0
1001009	3	15	0	0	101516	112	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2151	0	素月	0	逐风而行，天下名马。	2	riding00_018	riding00_018	0	0	0	0	0	0
1001009	4	15	0	0	101516	168	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2151	0	素月	0	逐风而行，天下名马。	2	riding00_018	riding00_018	0	0	0	0	0	0
1001009	5	15	0	0	101516	252	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2151	0	素月	0	逐风而行，天下名马。	2	riding00_018	riding00_018	0	0	0	0	0	0
1001010	1	15	0	0	101517	50	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2152	0	留影	0	一形十影，天下名马。	2	riding00_019	riding00_019	0	0	0	0	0	0
1001010	2	15	0	0	101517	75	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2152	0	留影	0	一形十影，天下名马。	2	riding00_019	riding00_019	0	0	0	0	0	0
1001010	3	15	0	0	101517	112	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2152	0	留影	0	一形十影，天下名马。	2	riding00_019	riding00_019	0	0	0	0	0	0
1001010	4	15	0	0	101517	168	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2152	0	留影	0	一形十影，天下名马。	2	riding00_019	riding00_019	0	0	0	0	0	0
1001010	5	15	0	0	101517	252	81001010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2152	0	留影	0	一形十影，天下名马。	2	riding00_019	riding00_019	0	0	0	0	0	0
1001011	1	15	0	0	101518	80	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2153	0	熊宝	0	竹子竹子！我爱吃柱子！	3	riding00_020	riding00_020	0	0	0	0	0	0
1001011	2	15	0	0	101518	120	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2153	0	熊宝	0	竹子竹子！我爱吃柱子！	3	riding00_020	riding00_020	0	0	0	0	0	0
1001011	3	15	0	0	101518	180	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2153	0	熊宝	0	竹子竹子！我爱吃柱子！	3	riding00_020	riding00_020	0	0	0	0	0	0
1001011	4	15	0	0	101518	270	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2153	0	熊宝	0	竹子竹子！我爱吃柱子！	3	riding00_020	riding00_020	0	0	0	0	0	0
1001011	5	15	0	0	101518	405	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2153	0	熊宝	0	竹子竹子！我爱吃柱子！	3	riding00_020	riding00_020	0	0	0	0	0	0
1001015	1	15	0	0	101531	80	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2186	0	吉利鸡	0	大吉大利、今晚吉利鸡带你冲	5	riding00_029	riding00_029	0	0	0	0	0	0
1001015	2	15	0	0	101531	120	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2186	0	吉利鸡	0	大吉大利、今晚吉利鸡带你冲	5	riding00_029	riding00_029	0	0	0	0	0	0
1001015	3	15	0	0	101531	180	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2186	0	吉利鸡	0	大吉大利、今晚吉利鸡带你冲	5	riding00_029	riding00_029	0	0	0	0	0	0
1001015	4	15	0	0	101531	270	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2186	0	吉利鸡	0	大吉大利、今晚吉利鸡带你冲	5	riding00_029	riding00_029	0	0	0	0	0	0
1001015	5	15	0	0	101531	405	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2186	0	吉利鸡	0	大吉大利、今晚吉利鸡带你冲	5	riding00_029	riding00_029	0	0	0	0	0	0
2001000	1	15	0	0	101519	170	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2154	0	仙鹤	0	云凌子座下的青月白鹤，如水墨画般黑白相间。	3	riding00_021	riding00_021	0	0	0	0	0	0
2001000	2	15	0	0	101519	255	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2154	0	仙鹤	0	云凌子座下的青月白鹤，如水墨画般黑白相间。	3	riding00_021	riding00_021	0	0	0	0	0	0
2001000	3	15	0	0	101519	382	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2154	0	仙鹤	0	云凌子座下的青月白鹤，如水墨画般黑白相间。	3	riding00_021	riding00_021	0	0	0	0	0	0
2001000	4	15	0	0	101519	573	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2154	0	仙鹤	0	云凌子座下的青月白鹤，如水墨画般黑白相间。	3	riding00_021	riding00_021	0	0	0	0	0	0
2001000	5	15	0	0	101519	859	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2154	0	仙鹤	0	云凌子座下的青月白鹤，如水墨画般黑白相间。	3	riding00_021	riding00_021	0	0	0	0	0	0
2001001	1	15	0	0	101508	620	81001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2155	0	天山雪雕	0	血凝山上的凶兽，通体雪白无暇。	3	riding00_001	riding00_001	0	0	0	0	0	0
2001001	2	15	0	0	101508	930	81001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2155	0	天山雪雕	0	血凝山上的凶兽，通体雪白无暇。	3	riding00_001	riding00_001	0	0	0	0	0	0
2001001	3	15	0	0	101508	1395	81001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2155	0	天山雪雕	0	血凝山上的凶兽，通体雪白无暇。	3	riding00_001	riding00_001	0	0	0	0	0	0
2001001	4	15	0	0	101508	2092	81001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2155	0	天山雪雕	0	血凝山上的凶兽，通体雪白无暇。	3	riding00_001	riding00_001	0	0	0	0	0	0
2001001	5	15	0	0	101508	3138	81001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2155	0	天山雪雕	0	血凝山上的凶兽，通体雪白无暇。	3	riding00_001	riding00_001	0	0	0	0	0	0
2001002	1	15	0	0	101509	170	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2156	0	灵宝葫芦	0	上古乾天皇的神器，可飞行	3	riding00_003	riding00_003	0	0	0	0	0	0
2001002	2	15	0	0	101509	255	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2156	0	灵宝葫芦	0	上古乾天皇的神器，可飞行	3	riding00_003	riding00_003	0	0	0	0	0	0
2001002	3	15	0	0	101509	382	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2156	0	灵宝葫芦	0	上古乾天皇的神器，可飞行	3	riding00_003	riding00_003	0	0	0	0	0	0
2001002	4	15	0	0	101509	573	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2156	0	灵宝葫芦	0	上古乾天皇的神器，可飞行	3	riding00_003	riding00_003	0	0	0	0	0	0
2001002	5	15	0	0	101509	859	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2156	0	灵宝葫芦	0	上古乾天皇的神器，可飞行	3	riding00_003	riding00_003	0	0	0	0	0	0
2001003	1	15	0	0	101510	170	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2157	0	永恒烟火	0	欢天喜地放爆竹咯~~~	3	riding00_005	riding00_005	0	0	0	0	0	0
2001003	2	15	0	0	101510	255	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2157	0	永恒烟火	0	欢天喜地放爆竹咯~~~	3	riding00_005	riding00_005	0	0	0	0	0	0
2001003	3	15	0	0	101510	382	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2157	0	永恒烟火	0	欢天喜地放爆竹咯~~~	3	riding00_005	riding00_005	0	0	0	0	0	0
2001003	4	15	0	0	101510	573	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2157	0	永恒烟火	0	欢天喜地放爆竹咯~~~	3	riding00_005	riding00_005	0	0	0	0	0	0
2001003	5	15	0	0	101510	859	81001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2157	0	永恒烟火	0	欢天喜地放爆竹咯~~~	3	riding00_005	riding00_005	0	0	0	0	0	0
2001004	1	15	0	0	101511	80	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2158	0	玄铁剑	0	以天外陨石所含玄铁精华铸就，重剑无锋，大巧不工。	2	riding00_009	riding00_009	0	0	0	0	0	0
2001004	2	15	0	0	101511	120	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2158	0	玄铁剑	0	以天外陨石所含玄铁精华铸就，重剑无锋，大巧不工。	2	riding00_009	riding00_009	0	0	0	0	0	0
2001004	3	15	0	0	101511	180	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2158	0	玄铁剑	0	以天外陨石所含玄铁精华铸就，重剑无锋，大巧不工。	2	riding00_009	riding00_009	0	0	0	0	0	0
2001004	4	15	0	0	101511	270	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2158	0	玄铁剑	0	以天外陨石所含玄铁精华铸就，重剑无锋，大巧不工。	2	riding00_009	riding00_009	0	0	0	0	0	0
2001004	5	15	0	0	101511	405	81001020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2158	0	玄铁剑	0	以天外陨石所含玄铁精华铸就，重剑无锋，大巧不工。	2	riding00_009	riding00_009	0	0	0	0	0	0
2001005	1	15	0	0	101512	260	81001060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2159	0	龙渊帝剑	0	上古十大名剑之一的龙渊帝剑，以一族信仰之力蕴养了数千载岁月。	4	riding00_010	riding00_010	0	0	0	0	0	0
2001005	2	15	0	0	101512	390	81001060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2159	0	龙渊帝剑	0	上古十大名剑之一的龙渊帝剑，以一族信仰之力蕴养了数千载岁月。	4	riding00_010	riding00_010	0	0	0	0	0	0
2001005	3	15	0	0	101512	585	81001060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2159	0	龙渊帝剑	0	上古十大名剑之一的龙渊帝剑，以一族信仰之力蕴养了数千载岁月。	4	riding00_010	riding00_010	0	0	0	0	0	0
2001005	4	15	0	0	101512	877	81001060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2159	0	龙渊帝剑	0	上古十大名剑之一的龙渊帝剑，以一族信仰之力蕴养了数千载岁月。	4	riding00_010	riding00_010	0	0	0	0	0	0
2001005	5	15	0	0	101512	1315	81001060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2159	0	龙渊帝剑	0	上古十大名剑之一的龙渊帝剑，以一族信仰之力蕴养了数千载岁月。	4	riding00_010	riding00_010	0	0	0	0	0	0
2001006	1	15	0	0	101513	310	81001080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2160	0	烈炎龙兽	0	烈焰龙兽，上古之龙和麒麟王者血脉！	5	riding00_008	riding00_008	0	0	0	0	0	0
2001006	2	15	0	0	101513	465	81001080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2160	0	烈炎龙兽	0	烈焰龙兽，上古之龙和麒麟王者血脉！	5	riding00_008	riding00_008	0	0	0	0	0	0
2001006	3	15	0	0	101513	697	81001080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2160	0	烈炎龙兽	0	烈焰龙兽，上古之龙和麒麟王者血脉！	5	riding00_008	riding00_008	0	0	0	0	0	0
2001006	4	15	0	0	101513	1045	81001080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2160	0	烈炎龙兽	0	烈焰龙兽，上古之龙和麒麟王者血脉！	5	riding00_008	riding00_008	0	0	0	0	0	0
2001006	5	15	0	0	101513	1567	81001080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2160	0	烈炎龙兽	0	烈焰龙兽，上古之龙和麒麟王者血脉！	5	riding00_008	riding00_008	0	0	0	0	0	0
2001007	1	15	0	0	101514	250	81001100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2161	0	炽羽天凤	0	炽羽天凤，燃尽世间一切邪恶！	5	riding00_007	riding00_007	0	0	0	0	0	0
2001007	2	15	0	0	101514	375	81001100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2161	0	炽羽天凤	0	炽羽天凤，燃尽世间一切邪恶！	5	riding00_007	riding00_007	0	0	0	0	0	0
2001007	3	15	0	0	101514	562	81001100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2161	0	炽羽天凤	0	炽羽天凤，燃尽世间一切邪恶！	5	riding00_007	riding00_007	0	0	0	0	0	0
2001007	4	15	0	0	101514	843	81001100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2161	0	炽羽天凤	0	炽羽天凤，燃尽世间一切邪恶！	5	riding00_007	riding00_007	0	0	0	0	0	0
2001007	5	15	0	0	101514	1264	81001100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2161	0	炽羽天凤	0	炽羽天凤，燃尽世间一切邪恶！	5	riding00_007	riding00_007	0	0	0	0	0	0
