奖励ID（1位标示<1任务2历练3系统（暂时用地图ID来定吧）4活动5道藏6宝箱7离线找回9其他>+5位类型+2位流水）	有效标志（0：无效，1：有效）	副键	世界科技系数ID（关联world_civ_mod表ID，经验1200001铜币1203001）	状态限制ID	次数限制	需要背包格子	是否绑定（0是不绑定，1是绑定）	上报活动ID	奖励1模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限，客户端默认显示经验图标），207代金券）	奖励1参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励1参数2	奖励1参数3（奖励说明，填字符串，纯数字的话要加双引号例:"1"）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励2模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励2参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励2参数2	奖励2参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励3模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励3参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励3参数2	奖励3参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励4模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励4参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励4参数2	奖励4参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励5模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励5参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励5参数2	奖励5参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励6模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励6参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励6参数2	奖励6参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励预览文字显示 
40053547	1	1	0	0	0	1	1	0	2	310256001	1	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40053548	1	1	0	0	0	1	1	0	2	300500009	1400	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40053548	1	2	1203001	0	0	0	0	0	1	203	1000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40053549	1	1	0	0	0	2	1	0	2	324200102	2	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40053600	1	1	0	80011012	0	1	1	0	2	310254000	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	2	0	80011013	0	1	1	0	2	310254001	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	3	0	80011014	0	1	1	0	2	310254002	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	4	0	80011015	0	1	1	0	2	310254003	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	5	0	80011016	0	1	1	0	2	310254004	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	6	0	80011017	0	1	1	0	2	310254005	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	7	0	80011018	0	1	1	0	2	310254006	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053600	1	8	0	80011019	0	1	1	0	2	310254007	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	1	0	80011012	0	1	1	0	2	310254008	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	2	0	80011013	0	1	1	0	2	310254009	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	3	0	80011014	0	1	1	0	2	310254010	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	4	0	80011015	0	1	1	0	2	310254011	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	5	0	80011016	0	1	1	0	2	310254012	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	6	0	80011017	0	1	1	0	2	310254013	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	7	0	80011018	0	1	1	0	2	310254014	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053601	1	8	0	80011019	0	1	1	0	2	310254015	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请左右滑动，选择你喜欢的奖品吧
40053602	1	1	0	0	0	1	1	0	2	300140020	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	2	0	0	0	1	1	0	2	300140120	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	3	0	0	0	1	1	0	2	300140220	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	4	0	0	0	1	1	0	2	300140320	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	5	0	0	0	1	1	0	2	300140420	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	6	0	0	0	1	1	0	2	300140520	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	7	0	0	0	1	1	0	2	300140620	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	8	0	0	0	1	1	0	2	300140720	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	9	0	0	0	1	1	0	2	300140820	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053602	1	10	0	0	0	1	1	0	2	300140920	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的2阶紫色装备，可左右拖动视角
40053603	1	1	0	0	0	1	1	0	2	300140030	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	2	0	0	0	1	1	0	2	300140130	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	3	0	0	0	1	1	0	2	300140230	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	4	0	0	0	1	1	0	2	300140330	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	5	0	0	0	1	1	0	2	300140430	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	6	0	0	0	1	1	0	2	300140530	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	7	0	0	0	1	1	0	2	300140630	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	8	0	0	0	1	1	0	2	300140730	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	9	0	0	0	1	1	0	2	300140830	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053603	1	10	0	0	0	1	1	0	2	300140930	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的3阶紫色装备，可左右拖动视角
40053604	1	1	0	0	0	1	1	0	2	300140040	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	2	0	0	0	1	1	0	2	300140140	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	3	0	0	0	1	1	0	2	300140240	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	4	0	0	0	1	1	0	2	300140340	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	5	0	0	0	1	1	0	2	300140440	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	6	0	0	0	1	1	0	2	300140540	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	7	0	0	0	1	1	0	2	300140640	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	8	0	0	0	1	1	0	2	300140740	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	9	0	0	0	1	1	0	2	300140840	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053604	1	10	0	0	0	1	1	0	2	300140940	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的4阶紫色装备，可左右拖动视角
40053605	1	1	0	0	0	1	1	0	2	300140050	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	2	0	0	0	1	1	0	2	300140150	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	3	0	0	0	1	1	0	2	300140250	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	4	0	0	0	1	1	0	2	300140350	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	5	0	0	0	1	1	0	2	300140450	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	6	0	0	0	1	1	0	2	300140550	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	7	0	0	0	1	1	0	2	300140650	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	8	0	0	0	1	1	0	2	300140750	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	9	0	0	0	1	1	0	2	300140850	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053605	1	10	0	0	0	1	1	0	2	300140950	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的5阶紫色装备，可左右拖动视角
40053606	1	1	0	0	0	1	1	0	2	300140060	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	2	0	0	0	1	1	0	2	300140160	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	3	0	0	0	1	1	0	2	300140260	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	4	0	0	0	1	1	0	2	300140360	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	5	0	0	0	1	1	0	2	300140460	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	6	0	0	0	1	1	0	2	300140560	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	7	0	0	0	1	1	0	2	300140660	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	8	0	0	0	1	1	0	2	300140760	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	9	0	0	0	1	1	0	2	300140860	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053606	1	10	0	0	0	1	1	0	2	300140960	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的6阶紫色装备，可左右拖动视角
40053607	1	1	0	0	0	1	1	0	2	300140070	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	2	0	0	0	1	1	0	2	300140170	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	3	0	0	0	1	1	0	2	300140270	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	4	0	0	0	1	1	0	2	300140370	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	5	0	0	0	1	1	0	2	300140470	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	6	0	0	0	1	1	0	2	300140570	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	7	0	0	0	1	1	0	2	300140670	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	8	0	0	0	1	1	0	2	300140770	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	9	0	0	0	1	1	0	2	300140870	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053607	1	10	0	0	0	1	1	0	2	300140970	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的7阶紫色装备，可左右拖动视角
40053608	1	1	0	0	0	1	1	0	2	300140080	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	2	0	0	0	1	1	0	2	300140180	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	3	0	0	0	1	1	0	2	300140280	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	4	0	0	0	1	1	0	2	300140380	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	5	0	0	0	1	1	0	2	300140480	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	6	0	0	0	1	1	0	2	300140580	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	7	0	0	0	1	1	0	2	300140680	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	8	0	0	0	1	1	0	2	300140780	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	9	0	0	0	1	1	0	2	300140880	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053608	1	10	0	0	0	1	1	0	2	300140980	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的8阶紫色装备，可左右拖动视角
40053609	1	1	0	0	0	1	1	0	2	300140090	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的9阶紫色装备，可左右拖动视角
40053609	1	2	0	0	0	1	1	0	2	300140190	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的9阶紫色装备，可左右拖动视角
40053609	1	3	0	0	0	1	1	0	2	300140290	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的9阶紫色装备，可左右拖动视角
40053609	1	4	0	0	0	1	1	0	2	300140390	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	请选择你想要的9阶紫色装备，可左右拖动视角
